,I2,V2,If,Vf
0,+1.000000E-06,+2.710920E-01,+1.774040E-06,-2.815900E-01
1,+1.259000E-06,+7.499240E-01,+2.078680E-06,-7.480880E-01
2,+1.585000E-06,+7.540120E-01,+2.360830E-06,-7.520320E-01
3,+1.996000E-06,+7.458760E-01,+2.709860E-06,-7.437960E-01
4,+2.513000E-06,+7.623880E-01,+3.234400E-06,-7.630600E-01
5,+3.163000E-06,+7.662840E-01,+3.893170E-06,-7.643280E-01
6,+3.983000E-06,+7.704000E-01,+4.632900E-06,-7.683940E-01
7,+5.014000E-06,+7.746460E-01,+5.651500E-06,-7.724560E-01
8,+6.313000E-06,+7.788560E-01,+6.959000E-06,-7.766100E-01
9,+7.948000E-06,+7.830340E-01,+8.571600E-06,-7.808280E-01
10,+1.001000E-05,+7.875060E-01,+1.072840E-05,-7.848480E-01
11,+1.260000E-05,+7.917520E-01,+1.332520E-05,-7.890500E-01
12,+1.586000E-05,+7.961540E-01,+1.666080E-05,-7.932800E-01
13,+1.997000E-05,+8.005780E-01,+2.084070E-05,-7.975460E-01
14,+2.514000E-05,+8.018060E-01,+2.595490E-05,-7.984660E-01
15,+3.166000E-05,+8.093360E-01,+3.263700E-05,-8.059300E-01
16,+3.986000E-05,+8.136980E-01,+4.080360E-05,-8.101080E-01
17,+5.018000E-05,+8.182520E-01,+5.109840E-05,-8.142760E-01
18,+6.318000E-05,+8.227140E-01,+6.415750E-05,-8.184880E-01
19,+7.954000E-05,+8.272800E-01,+8.039640E-05,-8.226440E-01
20,+1.001000E-04,+7.839600E-01,+9.997300E-05,-7.806580E-01
21,+1.261000E-04,+8.361480E-01,+1.262590E-04,-8.309000E-01
22,+1.587000E-04,+8.415520E-01,+1.588730E-04,-8.354200E-01
23,+1.999000E-04,+8.472560E-01,+1.998640E-04,-8.399240E-01
24,+2.516000E-04,+8.532700E-01,+2.516270E-04,-8.445300E-01
25,+3.168000E-04,+8.597940E-01,+3.168860E-04,-8.491640E-01
26,+3.989000E-04,+8.668240E-01,+3.991060E-04,-8.539040E-01
27,+5.022000E-04,+8.745860E-01,+5.027400E-04,-8.587440E-01
28,+6.322000E-04,+8.832000E-01,+6.329200E-04,-8.637360E-01
29,+7.960000E-04,+8.928980E-01,+7.966300E-04,-8.689080E-01
30,+1.002000E-03,+8.973220E-01,+1.002390E-03,-8.683360E-01
31,+1.262000E-03,+9.167200E-01,+1.262020E-03,-8.796360E-01
32,+1.589000E-03,+9.314400E-01,+1.589060E-03,-8.852460E-01
33,+2.000000E-03,+9.486500E-01,+2.000730E-03,-8.910180E-01
