,I2,V2,If,Vf
0,+1.000000E-06,+2.999280E+00,+2.087900E-07,-2.998320E+00
1,+1.259000E-06,+3.000140E+00,+1.826300E-07,-2.999428E+00
2,+1.585000E-06,+3.000240E+00,+3.679300E-07,-2.999632E+00
3,+1.996000E-06,+3.000140E+00,+3.453970E-07,-2.962014E+00
4,+2.513000E-06,+2.999820E+00,+1.664200E-07,-2.989614E+00
5,+3.163000E-06,+2.999420E+00,+1.638200E-07,-2.999026E+00
6,+3.983000E-06,+2.999340E+00,+1.508600E-07,-2.999054E+00
7,+5.014000E-06,+2.999340E+00,+1.602000E-07,-2.999066E+00
8,+6.313000E-06,+2.999300E+00,+1.860200E-07,-2.999070E+00
9,+7.948000E-06,+2.999300E+00,+1.793700E-07,-2.999066E+00
10,+1.001000E-05,+2.999300E+00,+1.644500E-07,-2.999102E+00
11,+1.260000E-05,+2.999280E+00,+1.545000E-07,-2.999084E+00
12,+1.586000E-05,+2.999300E+00,+1.569600E-07,-2.999076E+00
13,+1.997000E-05,+2.999300E+00,+1.586500E-07,-2.999060E+00
14,+2.514000E-05,+2.999300E+00,+1.691200E-07,-2.999092E+00
15,+3.166000E-05,+2.999300E+00,+3.112470E-07,-2.999052E+00
16,+3.986000E-05,+2.999320E+00,+1.577000E-07,-2.998348E+00
17,+5.018000E-05,+2.999300E+00,+1.715700E-07,-2.999058E+00
18,+6.318000E-05,+2.999300E+00,+2.112200E-07,-2.999054E+00
19,+7.954000E-05,+2.999300E+00,+1.687700E-07,-2.999100E+00
20,+1.001000E-04,+2.999360E+00,+1.358000E-07,-2.998852E+00
21,+1.261000E-04,+2.999380E+00,+1.261020E-04,-2.998920E+00
22,+1.587000E-04,+2.732540E+00,+1.587520E-04,-2.725106E+00
23,+1.999000E-04,+2.741460E+00,+1.998880E-04,-2.733262E+00
24,+2.516000E-04,+2.752360E+00,+2.515620E-04,-2.742544E+00
25,+3.168000E-04,+2.764000E+00,+3.168360E-04,-2.751894E+00
26,+3.989000E-04,+2.775880E+00,+3.988070E-04,-2.761004E+00
27,+5.022000E-04,+2.787840E+00,+5.020250E-04,-2.769434E+00
28,+6.322000E-04,+2.799620E+00,+6.322970E-04,-2.776846E+00
29,+7.960000E-04,+2.810820E+00,+7.961100E-04,-2.782522E+00
30,+1.002000E-03,+2.815240E+00,+1.002020E-03,-2.784590E+00
31,+1.262000E-03,+2.830280E+00,+1.261670E-03,-2.786522E+00
32,+1.589000E-03,+2.840300E+00,+1.588940E-03,-2.785918E+00
33,+2.000000E-03,+2.852300E+00,+2.000510E-03,-2.784560E+00
