,I2,V2,If,Vf
0,+1.000000E-06,+3.977360E-01,+1.817900E-06,-3.948220E-01
1,+1.259000E-06,+9.412220E-01,+2.031090E-06,-9.390260E-01
2,+1.585000E-06,+9.448140E-01,+2.322000E-06,-9.400340E-01
3,+1.996000E-06,+9.455360E-01,+2.793700E-06,-9.432260E-01
4,+2.513000E-06,+9.477420E-01,+3.342200E-06,-9.454300E-01
5,+3.163000E-06,+9.499140E-01,+3.981700E-06,-9.477060E-01
6,+3.983000E-06,+9.522160E-01,+4.754900E-06,-9.499120E-01
7,+5.014000E-06,+9.545320E-01,+5.769000E-06,-9.522220E-01
8,+6.313000E-06,+9.568760E-01,+7.038100E-06,-9.544800E-01
9,+7.948000E-06,+9.592120E-01,+8.735900E-06,-9.567060E-01
10,+1.001000E-05,+9.616060E-01,+1.080130E-05,-9.587800E-01
11,+1.260000E-05,+9.640160E-01,+1.347510E-05,-9.610980E-01
12,+1.586000E-05,+9.606980E-01,+1.673040E-05,-9.575040E-01
13,+1.997000E-05,+9.641620E-01,+2.093520E-05,-9.608340E-01
14,+2.514000E-05,+9.716700E-01,+2.610130E-05,-9.681960E-01
15,+3.166000E-05,+9.742180E-01,+3.262530E-05,-9.705800E-01
16,+3.986000E-05,+9.768000E-01,+4.077970E-05,-9.729840E-01
17,+5.018000E-05,+9.794700E-01,+5.109760E-05,-9.754260E-01
18,+6.318000E-05,+9.805180E-01,+6.406550E-05,-9.762560E-01
19,+7.954000E-05,+9.836480E-01,+8.039540E-05,-9.790720E-01
20,+1.001000E-04,+9.196840E-01,+1.001920E-04,-9.173340E-01
21,+1.261000E-04,+9.904240E-01,+1.260140E-04,-9.850920E-01
22,+1.587000E-04,+9.940380E-01,+1.587260E-04,-9.879060E-01
23,+1.999000E-04,+9.979600E-01,+2.004800E-04,-9.906340E-01
24,+2.516000E-04,+1.002132E+00,+2.514340E-04,-9.934060E-01
25,+3.168000E-04,+1.006710E+00,+3.175000E-04,-9.962320E-01
26,+3.989000E-04,+1.011812E+00,+3.989340E-04,-9.990980E-01
27,+5.022000E-04,+1.017568E+00,+5.027500E-04,-1.002098E+00
28,+6.322000E-04,+1.024150E+00,+6.330200E-04,-1.005200E+00
29,+7.960000E-04,+1.031754E+00,+7.961360E-04,-1.008410E+00
30,+1.002000E-03,+1.040856E+00,+1.002630E-03,-1.011768E+00
31,+1.262000E-03,+1.051344E+00,+1.262340E-03,-1.015316E+00
32,+1.589000E-03,+1.063826E+00,+1.589350E-03,-1.018962E+00
33,+2.000000E-03,+1.078848E+00,+2.000960E-03,-1.022836E+00
