,I2,V2,If,Vf
0,+1.000000E-06,+2.055286E+00,+1.702190E-06,-2.058766E+00
1,+1.259000E-06,+2.229146E+00,-1.430000E-07,-2.242588E+00
2,+1.585000E-06,+2.999740E+00,+2.750000E-07,-2.999766E+00
3,+1.996000E-06,+2.999800E+00,+5.386190E-07,-2.999252E+00
4,+2.513000E-06,+2.999820E+00,+2.485100E-07,-2.905846E+00
5,+3.163000E-06,+2.999340E+00,+3.751510E-06,-2.998986E+00
6,+3.983000E-06,+2.239260E+00,+4.286710E-06,-2.234864E+00
7,+5.014000E-06,+2.231640E+00,+5.315320E-06,-2.230012E+00
8,+6.313000E-06,+2.228620E+00,+6.609390E-06,-1.998524E+00
9,+7.948000E-06,+2.092526E+00,+8.230790E-06,-2.091000E+00
10,+1.001000E-05,+2.094746E+00,+1.031630E-05,-2.093052E+00
11,+1.260000E-05,+2.098310E+00,+1.288320E-05,-2.096662E+00
12,+1.586000E-05,+2.103074E+00,+1.615900E-05,-2.101412E+00
13,+1.997000E-05,+2.109118E+00,+2.034310E-05,-2.107238E+00
14,+2.514000E-05,+2.115952E+00,+2.547850E-05,-2.113960E+00
15,+3.166000E-05,+2.123542E+00,+3.196160E-05,-2.121280E+00
16,+3.986000E-05,+2.131700E+00,+4.017870E-05,-2.129362E+00
17,+5.018000E-05,+2.140596E+00,+5.047100E-05,-2.138054E+00
18,+6.318000E-05,+2.150128E+00,+6.350510E-05,-2.147318E+00
19,+7.954000E-05,+2.160500E+00,+7.979150E-05,-2.157350E+00
20,+1.001000E-04,+2.171842E+00,+1.003060E-04,-2.168214E+00
21,+1.261000E-04,+2.146666E+00,+1.259610E-04,-2.142594E+00
22,+1.587000E-04,+2.197052E+00,+1.587820E-04,-2.192094E+00
23,+1.999000E-04,+2.210360E+00,+1.997240E-04,-2.204484E+00
24,+2.516000E-04,+2.224600E+00,+2.514750E-04,-2.217382E+00
25,+3.168000E-04,+2.239840E+00,+3.168170E-04,-2.230956E+00
26,+3.989000E-04,+2.255960E+00,+3.987320E-04,-2.244952E+00
27,+5.022000E-04,+2.266920E+00,+5.020680E-04,-2.253318E+00
28,+6.322000E-04,+2.283580E+00,+6.323370E-04,-2.266566E+00
29,+7.960000E-04,+2.302660E+00,+7.961500E-04,-2.281426E+00
30,+1.002000E-03,+2.324766E+00,+1.001950E-03,-2.297778E+00
31,+1.262000E-03,+2.349800E+00,+1.261590E-03,-2.316002E+00
32,+1.589000E-03,+2.378600E+00,+1.588720E-03,-2.336074E+00
33,+2.000000E-03,+2.411540E+00,+2.000330E-03,-2.357952E+00
