,I2,V2,If,Vf
0,+1.000000E-06,+2.919620E-01,+2.424400E-06,-2.851240E-01
1,+1.259000E-06,+8.647080E-01,+2.576740E-06,-8.620520E-01
2,+1.585000E-06,+8.696160E-01,+2.971850E-06,-8.666140E-01
3,+1.996000E-06,+8.937480E-01,+3.326600E-06,-8.915240E-01
4,+2.513000E-06,+8.962260E-01,+3.884700E-06,-8.939320E-01
5,+3.163000E-06,+8.987720E-01,+4.516900E-06,-8.964960E-01
6,+3.983000E-06,+9.014060E-01,+5.289000E-06,-8.990080E-01
7,+5.014000E-06,+9.040420E-01,+6.362700E-06,-9.016240E-01
8,+6.313000E-06,+8.954880E-01,+7.828640E-06,-8.927100E-01
9,+7.948000E-06,+5.808780E-01,+9.582620E-06,-5.796240E-01
10,+1.001000E-05,+6.137840E-01,+1.140800E-05,-6.097020E-01
11,+1.260000E-05,+9.071040E-01,+1.396020E-05,-9.041900E-01
12,+1.586000E-05,+9.177260E-01,+1.725360E-05,-9.147680E-01
13,+1.997000E-05,+9.206820E-01,+2.014100E-05,-9.175300E-01
14,+2.514000E-05,+9.191240E-01,+2.667810E-05,-7.202440E-01
15,+3.166000E-05,+9.229100E-01,+3.324050E-05,-9.192800E-01
16,+3.986000E-05,+9.266460E-01,+4.155840E-05,-9.227820E-01
17,+5.018000E-05,+9.301420E-01,+5.180410E-05,-9.261040E-01
18,+6.318000E-05,+9.356940E-01,+6.352600E-05,-9.313460E-01
19,+7.954000E-05,+9.372240E-01,+8.103470E-05,-9.327280E-01
20,+1.001000E-04,+8.712380E-01,+1.004500E-04,-8.681580E-01
21,+1.261000E-04,+9.451780E-01,+1.264900E-04,-9.395960E-01
22,+1.587000E-04,+9.490640E-01,+1.589700E-04,-9.427240E-01
23,+1.999000E-04,+9.532720E-01,+2.011100E-04,-9.458720E-01
24,+2.516000E-04,+9.579340E-01,+2.528300E-04,-9.489720E-01
25,+3.168000E-04,+9.628840E-01,+3.180300E-04,-9.521460E-01
26,+3.989000E-04,+9.683700E-01,+4.000800E-04,-9.554140E-01
27,+5.022000E-04,+9.745220E-01,+5.032800E-04,-9.587940E-01
28,+6.322000E-04,+9.815500E-01,+6.335700E-04,-9.622840E-01
29,+7.960000E-04,+9.896180E-01,+7.972900E-04,-9.659260E-01
30,+1.002000E-03,+9.992540E-01,+1.003120E-03,-9.697920E-01
31,+1.262000E-03,+1.010370E+00,+1.262620E-03,-9.738740E-01
32,+1.589000E-03,+1.023600E+00,+1.589760E-03,-9.781500E-01
33,+2.000000E-03,+1.039284E+00,+2.001480E-03,-9.827660E-01
