,I2,V2,If,Vf
0,+1.000000E-06,+4.135800E-02,+1.670200E-06,-4.373000E-02
1,+1.259000E-06,+7.046400E-02,+1.890420E-06,-7.252800E-02
2,+1.585000E-06,+8.152400E-02,+2.233200E-06,-8.253000E-02
3,+1.996000E-06,+7.926200E-02,+2.680000E-06,-7.928000E-02
4,+2.513000E-06,+1.052660E-01,+3.095100E-06,-1.076020E-01
5,+3.163000E-06,+1.207800E-01,+3.722400E-06,-1.225020E-01
6,+3.983000E-06,+1.363080E-01,+4.525700E-06,-1.374540E-01
7,+5.014000E-06,+1.528460E-01,+5.539800E-06,-1.542280E-01
8,+6.313000E-06,+1.727160E-01,+6.804600E-06,-1.749200E-01
9,+7.948000E-06,+1.983400E-01,+8.402700E-06,-2.020780E-01
10,+1.001000E-05,+2.327960E-01,+1.050260E-05,-2.387100E-01
11,+1.260000E-05,+2.756800E-01,+1.303840E-05,-2.848120E-01
12,+1.586000E-05,+3.234360E-01,+1.629970E-05,-3.312140E-01
13,+1.997000E-05,+3.622280E-01,+2.035600E-05,-3.653040E-01
14,+2.514000E-05,+3.889140E-01,+2.554560E-05,-3.895500E-01
15,+3.166000E-05,+4.084380E-01,+3.205000E-05,-4.076980E-01
16,+3.986000E-05,+4.245280E-01,+4.015910E-05,-4.227640E-01
17,+5.018000E-05,+4.385040E-01,+5.044240E-05,-4.360660E-01
18,+6.318000E-05,+4.512540E-01,+6.336410E-05,-4.483200E-01
19,+7.954000E-05,+4.634280E-01,+7.961160E-05,-4.599640E-01
20,+1.001000E-04,+4.754520E-01,+1.000140E-04,-4.713300E-01
21,+1.261000E-04,+4.841440E-01,+1.257920E-04,-4.797080E-01
22,+1.587000E-04,+4.995660E-01,+1.582550E-04,-4.938160E-01
23,+1.999000E-04,+5.120960E-01,+1.994360E-04,-5.050840E-01
24,+2.516000E-04,+5.249740E-01,+2.512770E-04,-5.163760E-01
25,+3.168000E-04,+5.383440E-01,+3.163870E-04,-5.276900E-01
26,+3.989000E-04,+5.522380E-01,+3.984280E-04,-5.391080E-01
27,+5.022000E-04,+5.668200E-01,+5.017450E-04,-5.505440E-01
28,+6.322000E-04,+5.822320E-01,+6.320050E-04,-5.620160E-01
29,+7.960000E-04,+5.985800E-01,+7.956740E-04,-5.735020E-01
30,+1.002000E-03,+6.165540E-01,+1.001600E-03,-5.849620E-01
31,+1.262000E-03,+6.357580E-01,+1.261170E-03,-5.964320E-01
32,+1.589000E-03,+6.570000E-01,+1.588120E-03,-6.078760E-01
33,+2.000000E-03,+6.808020E-01,+1.999710E-03,-6.192600E-01
