,I2,V2,If,Vf
0,+1.000000E-06,+5.441400E-02,+1.763400E-06,-5.470200E-02
1,+1.259000E-06,+3.108900E-01,+1.976940E-06,-3.097380E-01
2,+1.585000E-06,+3.206160E-01,+2.319800E-06,-3.177180E-01
3,+1.996000E-06,+3.283960E-01,+2.713500E-06,-3.265540E-01
4,+2.513000E-06,+3.365960E-01,+3.196700E-06,-3.348800E-01
5,+3.163000E-06,+3.449140E-01,+3.949800E-06,-3.428960E-01
6,+3.983000E-06,+3.534200E-01,+4.766200E-06,-3.513400E-01
7,+5.014000E-06,+3.617560E-01,+5.753000E-06,-3.596760E-01
8,+6.313000E-06,+3.702540E-01,+7.065200E-06,-3.679860E-01
9,+7.948000E-06,+3.787140E-01,+8.636900E-06,-3.764660E-01
10,+1.001000E-05,+3.877860E-01,+1.079020E-05,-3.852080E-01
11,+1.260000E-05,+3.963440E-01,+1.342460E-05,-3.938940E-01
12,+1.586000E-05,+4.050980E-01,+1.671300E-05,-4.025720E-01
13,+1.997000E-05,+4.143040E-01,+2.010200E-05,-4.114140E-01
14,+2.514000E-05,+4.222120E-01,+2.591710E-05,-4.190640E-01
15,+3.166000E-05,+4.327020E-01,+3.245100E-05,-4.293740E-01
16,+3.986000E-05,+4.420140E-01,+4.064280E-05,-4.385080E-01
17,+5.018000E-05,+4.515720E-01,+5.087920E-05,-4.477960E-01
18,+6.318000E-05,+4.613680E-01,+6.380840E-05,-4.572940E-01
19,+7.954000E-05,+4.713780E-01,+8.010300E-05,-4.669780E-01
20,+1.001000E-04,+4.732880E-01,+1.006334E-04,-4.694840E-01
21,+1.261000E-04,+4.862480E-01,+1.260140E-04,-4.815560E-01
22,+1.587000E-04,+5.038420E-01,+1.587530E-04,-4.973420E-01
23,+1.999000E-04,+5.156720E-01,+1.998360E-04,-5.079140E-01
24,+2.516000E-04,+5.280500E-01,+2.515580E-04,-5.187080E-01
25,+3.168000E-04,+5.409420E-01,+3.168490E-04,-5.296300E-01
26,+3.989000E-04,+5.544120E-01,+3.987520E-04,-5.407040E-01
27,+5.022000E-04,+5.687940E-01,+5.023600E-04,-5.518720E-01
28,+6.322000E-04,+5.839780E-01,+6.328470E-04,-5.631100E-01
29,+7.960000E-04,+6.001740E-01,+7.964800E-04,-5.744240E-01
30,+1.002000E-03,+6.178780E-01,+1.002610E-03,-5.857820E-01
31,+1.262000E-03,+6.369780E-01,+1.262270E-03,-5.971020E-01
32,+1.589000E-03,+6.581300E-01,+1.589420E-03,-6.084420E-01
33,+2.000000E-03,+6.818960E-01,+2.001030E-03,-6.197540E-01
