,I2,V2,If,Vf
0,+1.000000E-06,+4.923500E-01,+1.731670E-06,-4.761280E-01
1,+1.259000E-06,+9.905840E-01,+1.972610E-06,-9.888980E-01
2,+1.585000E-06,+9.923620E-01,+2.444600E-06,-9.895320E-01
3,+1.996000E-06,+9.939520E-01,+2.737200E-06,-9.916480E-01
4,+2.513000E-06,+9.959160E-01,+3.277800E-06,-9.936300E-01
5,+3.163000E-06,+9.978820E-01,+3.911400E-06,-9.955120E-01
6,+3.983000E-06,+9.999360E-01,+4.742500E-06,-9.974440E-01
7,+5.014000E-06,+9.945580E-01,+5.742500E-06,-9.922080E-01
8,+6.313000E-06,+1.004100E+00,+7.045000E-06,-1.001534E+00
9,+7.948000E-06,+1.006268E+00,+8.642600E-06,-1.003644E+00
10,+1.001000E-05,+1.004154E+00,+1.082330E-05,-1.001016E+00
11,+1.260000E-05,+1.010988E+00,+1.339620E-05,-1.007980E+00
12,+1.586000E-05,+1.010430E+00,+1.675230E-05,-1.007236E+00
13,+1.997000E-05,+1.013624E+00,+2.000200E-05,-1.010258E+00
14,+2.514000E-05,+1.016742E+00,+2.610320E-05,-1.013138E+00
15,+3.166000E-05,+1.021106E+00,+3.258180E-05,-1.017334E+00
16,+3.986000E-05,+1.023666E+00,+4.083740E-05,-1.019726E+00
17,+5.018000E-05,+1.026322E+00,+5.045600E-05,-1.022200E+00
18,+6.318000E-05,+1.028474E+00,+6.417260E-05,-1.024058E+00
19,+7.954000E-05,+1.031800E+00,+8.039830E-05,-1.027016E+00
20,+1.001000E-04,+9.782780E-01,+1.001450E-04,-9.750980E-01
21,+1.261000E-04,+1.037036E+00,+1.262100E-04,-1.031654E+00
22,+1.587000E-04,+1.040348E+00,+1.586610E-04,-1.034096E+00
23,+1.999000E-04,+1.043824E+00,+1.997230E-04,-1.036506E+00
24,+2.516000E-04,+1.047620E+00,+2.514600E-04,-1.038834E+00
25,+3.168000E-04,+1.051532E+00,+3.168430E-04,-1.041146E+00
26,+3.989000E-04,+1.056116E+00,+3.994800E-04,-1.043450E+00
27,+5.022000E-04,+1.061174E+00,+5.027200E-04,-1.045736E+00
28,+6.322000E-04,+1.066990E+00,+6.335600E-04,-1.047962E+00
29,+7.960000E-04,+1.057864E+00,+7.974700E-04,-1.035560E+00
30,+1.002000E-03,+1.069198E+00,+1.003120E-03,-1.040754E+00
31,+1.262000E-03,+1.091578E+00,+1.262750E-03,-1.055396E+00
32,+1.589000E-03,+1.102974E+00,+1.590500E-03,-1.058174E+00
33,+2.000000E-03,+1.111592E+00,+2.001550E-03,-1.056550E+00
