,I2,V2,If,Vf
0,+1.000000E-06,+5.985800E-02,+1.768890E-06,-5.810600E-02
1,+1.259000E-06,+3.114320E-01,+1.978730E-06,-3.103700E-01
2,+1.585000E-06,+3.196300E-01,+2.211530E-06,-3.185440E-01
3,+1.996000E-06,+3.280880E-01,+2.637170E-06,-3.268120E-01
4,+2.513000E-06,+3.364640E-01,+3.204900E-06,-3.348460E-01
5,+3.163000E-06,+3.450220E-01,+3.804100E-06,-3.433880E-01
6,+3.983000E-06,+3.534480E-01,+4.623200E-06,-3.516380E-01
7,+5.014000E-06,+3.618800E-01,+5.702500E-06,-3.598740E-01
8,+6.313000E-06,+3.701620E-01,+6.972500E-06,-3.682320E-01
9,+7.948000E-06,+3.752140E-01,+8.539300E-06,-3.729580E-01
10,+1.001000E-05,+3.847760E-01,+1.068010E-05,-3.821240E-01
11,+1.260000E-05,+3.964200E-01,+1.330390E-05,-3.913520E-01
12,+1.586000E-05,+4.052720E-01,+1.657890E-05,-4.026180E-01
13,+1.997000E-05,+4.143440E-01,+2.073270E-05,-4.115020E-01
14,+2.514000E-05,+4.234960E-01,+2.592020E-05,-4.204200E-01
15,+3.166000E-05,+4.326120E-01,+3.240240E-05,-4.294600E-01
16,+3.986000E-05,+4.420620E-01,+4.059120E-05,-4.386080E-01
17,+5.018000E-05,+4.516280E-01,+5.087530E-05,-4.479160E-01
18,+6.318000E-05,+4.614460E-01,+6.385510E-05,-4.573900E-01
19,+7.954000E-05,+4.711180E-01,+8.008600E-05,-4.668720E-01
20,+1.001000E-04,+4.814940E-01,+1.001400E-04,-4.768560E-01
21,+1.261000E-04,+4.924580E-01,+1.260160E-04,-4.870480E-01
22,+1.587000E-04,+5.038600E-01,+1.586370E-04,-4.974280E-01
23,+1.999000E-04,+5.156720E-01,+1.998740E-04,-5.079940E-01
24,+2.516000E-04,+5.280140E-01,+2.521500E-04,-5.187320E-01
25,+3.168000E-04,+5.409660E-01,+3.167900E-04,-5.296940E-01
26,+3.989000E-04,+5.544180E-01,+3.988970E-04,-5.407380E-01
27,+5.022000E-04,+5.686600E-01,+5.024240E-04,-5.519000E-01
28,+6.322000E-04,+5.840000E-01,+6.329100E-04,-5.631360E-01
29,+7.960000E-04,+6.002200E-01,+7.966000E-04,-5.744860E-01
30,+1.002000E-03,+6.179080E-01,+1.002630E-03,-5.858140E-01
31,+1.262000E-03,+6.370560E-01,+1.262250E-03,-5.971280E-01
32,+1.589000E-03,+6.581840E-01,+1.589340E-03,-6.084920E-01
33,+2.000000E-03,+6.819160E-01,+2.001030E-03,-6.197340E-01
