,I2,V2,If,Vf
0,+1.000000E-06,+3.882200E-01,+1.763250E-06,-3.993560E-01
1,+1.259000E-06,+9.409300E-01,+1.975100E-06,-9.388180E-01
2,+1.585000E-06,+9.431280E-01,+2.366700E-06,-9.408760E-01
3,+1.996000E-06,+9.452480E-01,+2.728640E-06,-9.430360E-01
4,+2.513000E-06,+9.474040E-01,+3.280000E-06,-9.451900E-01
5,+3.163000E-06,+9.496660E-01,+3.932920E-06,-9.473900E-01
6,+3.983000E-06,+9.519840E-01,+4.772680E-06,-9.496220E-01
7,+5.014000E-06,+9.542560E-01,+5.719410E-06,-9.518740E-01
8,+6.313000E-06,+9.565880E-01,+7.046100E-06,-9.540740E-01
9,+7.948000E-06,+9.588500E-01,+8.673700E-06,-9.563560E-01
10,+1.001000E-05,+9.613140E-01,+1.087750E-05,-9.584760E-01
11,+1.260000E-05,+9.636500E-01,+1.341220E-05,-9.607580E-01
12,+1.586000E-05,+9.662320E-01,+1.670890E-05,-9.631460E-01
13,+1.997000E-05,+9.687480E-01,+2.084660E-05,-9.655360E-01
14,+2.514000E-05,+9.673260E-01,+2.602950E-05,-9.638780E-01
15,+3.166000E-05,+9.739400E-01,+3.257620E-05,-9.703300E-01
16,+3.986000E-05,+9.765260E-01,+3.995800E-05,-9.727220E-01
17,+5.018000E-05,+9.770900E-01,+5.113080E-05,-9.730780E-01
18,+6.318000E-05,+9.819520E-01,+6.409380E-05,-9.775860E-01
19,+7.954000E-05,+9.847280E-01,+8.040170E-05,-9.800540E-01
20,+1.001000E-04,+9.188980E-01,+1.001590E-04,-9.166420E-01
21,+1.261000E-04,+9.901460E-01,+1.259720E-04,-9.847900E-01
22,+1.587000E-04,+9.937780E-01,+1.587590E-04,-9.875920E-01
23,+1.999000E-04,+9.976160E-01,+2.005700E-04,-9.903800E-01
24,+2.516000E-04,+1.001842E+00,+2.523300E-04,-9.931680E-01
25,+3.168000E-04,+1.006446E+00,+3.175100E-04,-9.959600E-01
26,+3.989000E-04,+1.011544E+00,+3.995100E-04,-9.988540E-01
27,+5.022000E-04,+1.017288E+00,+5.028700E-04,-1.001834E+00
28,+6.322000E-04,+1.023898E+00,+6.330400E-04,-1.004940E+00
29,+7.960000E-04,+1.031518E+00,+7.967000E-04,-1.008188E+00
30,+1.002000E-03,+1.040588E+00,+1.002500E-03,-1.011500E+00
31,+1.262000E-03,+1.051076E+00,+1.262130E-03,-1.015042E+00
32,+1.589000E-03,+1.054020E+00,+1.589240E-03,-1.010380E+00
33,+2.000000E-03,+1.078498E+00,+2.000960E-03,-1.022648E+00
