,I2,V2,If,Vf
0,+1.000000E-06,+1.420200E-02,+2.725220E-06,-1.276400E-02
1,+1.259000E-06,+3.559000E-02,+2.795600E-06,-3.188800E-02
2,+1.585000E-06,+4.632200E-02,+3.022430E-06,-4.305400E-02
3,+1.996000E-06,+7.979000E-02,+3.398750E-06,-8.157800E-02
4,+2.513000E-06,+6.928200E-02,+3.873200E-06,-6.504200E-02
5,+3.163000E-06,+1.011820E-01,+4.368200E-06,-1.045500E-01
6,+3.983000E-06,+1.202240E-01,+5.035150E-06,-1.233700E-01
7,+5.014000E-06,+1.418780E-01,+5.780060E-06,-1.449700E-01
8,+6.313000E-06,+1.393680E-01,+7.099000E-06,-1.362700E-01
9,+7.948000E-06,+1.847920E-01,+8.290570E-06,-1.862780E-01
10,+1.001000E-05,+1.856400E-01,+1.043650E-05,-1.841360E-01
11,+1.260000E-05,+2.414540E-01,+1.291120E-05,-2.424620E-01
12,+1.586000E-05,+2.773200E-01,+1.609950E-05,-2.790240E-01
13,+1.997000E-05,+3.161060E-01,+2.007960E-05,-3.175320E-01
14,+2.514000E-05,+3.528620E-01,+2.518230E-05,-3.536540E-01
15,+3.166000E-05,+3.853260E-01,+3.148760E-05,-3.856240E-01
16,+3.986000E-05,+4.112820E-01,+3.877000E-05,-4.092860E-01
17,+5.018000E-05,+4.297980E-01,+4.949270E-05,-4.270620E-01
18,+6.318000E-05,+4.470140E-01,+6.228850E-05,-4.434020E-01
19,+7.954000E-05,+4.614680E-01,+7.862940E-05,-4.574160E-01
20,+1.001000E-04,+4.753860E-01,+9.877000E-05,-4.705920E-01
21,+1.261000E-04,+4.840180E-01,+1.240950E-04,-4.786380E-01
22,+1.587000E-04,+5.018240E-01,+1.567230E-04,-4.954460E-01
23,+1.999000E-04,+5.151600E-01,+1.977430E-04,-5.074440E-01
24,+2.516000E-04,+5.285540E-01,+2.495110E-04,-5.191840E-01
25,+3.168000E-04,+5.422640E-01,+3.145530E-04,-5.308300E-01
26,+3.989000E-04,+5.563920E-01,+3.964150E-04,-5.425460E-01
27,+5.022000E-04,+5.711420E-01,+4.996590E-04,-5.541260E-01
28,+6.322000E-04,+5.867720E-01,+6.304600E-04,-5.657320E-01
29,+7.960000E-04,+6.031740E-01,+7.939000E-04,-5.772320E-01
30,+1.002000E-03,+6.212800E-01,+9.990710E-04,-5.886740E-01
31,+1.262000E-03,+6.411540E-01,+1.259460E-03,-6.006980E-01
32,+1.589000E-03,+6.618280E-01,+1.586100E-03,-6.115440E-01
33,+2.000000E-03,+6.856640E-01,+1.997510E-03,-6.229600E-01
