,I2,V2,If,Vf
0,+1.000000E-06,+1.029640E+00,+1.406230E-06,-1.027258E+00
1,+1.259000E-06,+1.102654E+00,+1.651400E-06,-1.101704E+00
2,+1.585000E-06,+1.103536E+00,+2.019360E-06,-1.102460E+00
3,+1.996000E-06,+1.049080E+00,+2.412950E-06,-1.048058E+00
4,+2.513000E-06,+1.105016E+00,+2.905600E-06,-1.103824E+00
5,+3.163000E-06,+1.105892E+00,+3.592100E-06,-1.104770E+00
6,+3.983000E-06,+1.106750E+00,+4.427530E-06,-1.105314E+00
7,+5.014000E-06,+1.107358E+00,+5.446770E-06,-1.106142E+00
8,+6.313000E-06,+1.066296E+00,+6.697600E-06,-1.064766E+00
9,+7.948000E-06,+1.110196E+00,+8.340700E-06,-1.068396E+00
10,+1.001000E-05,+1.110248E+00,+1.042920E-05,-1.108700E+00
11,+1.260000E-05,+1.111338E+00,+1.303810E-05,-1.109766E+00
12,+1.586000E-05,+1.112674E+00,+1.624000E-05,-1.111004E+00
13,+1.997000E-05,+1.114360E+00,+2.038710E-05,-1.112512E+00
14,+2.514000E-05,+1.116268E+00,+2.563850E-05,-1.114300E+00
15,+3.166000E-05,+1.118608E+00,+3.210260E-05,-1.116320E+00
16,+3.986000E-05,+1.121200E+00,+4.028670E-05,-1.118730E+00
17,+5.018000E-05,+1.124196E+00,+5.059680E-05,-1.121524E+00
18,+6.318000E-05,+1.127718E+00,+6.357740E-05,-1.124776E+00
19,+7.954000E-05,+1.131886E+00,+7.987100E-05,-1.128634E+00
20,+1.001000E-04,+1.137146E+00,+1.004154E-04,-1.133356E+00
21,+1.261000E-04,+1.133680E+00,+1.261050E-04,-1.129438E+00
22,+1.587000E-04,+1.151596E+00,+1.586640E-04,-1.146536E+00
23,+1.999000E-04,+1.162026E+00,+1.998210E-04,-1.155880E+00
24,+2.516000E-04,+1.175336E+00,+2.516360E-04,-1.167756E+00
25,+3.168000E-04,+1.192158E+00,+3.167980E-04,-1.182836E+00
26,+3.989000E-04,+1.213348E+00,+3.987870E-04,-1.201774E+00
27,+5.022000E-04,+1.239890E+00,+5.020450E-04,-1.225484E+00
28,+6.322000E-04,+1.273182E+00,+6.322880E-04,-1.255226E+00
29,+7.960000E-04,+1.315104E+00,+7.960140E-04,-1.292626E+00
30,+1.002000E-03,+1.368752E+00,+1.002180E-03,-1.340268E+00
31,+1.262000E-03,+1.438908E+00,+1.261830E-03,-1.402772E+00
32,+1.589000E-03,+1.539980E+00,+1.588910E-03,-1.492598E+00
33,+2.000000E-03,+1.961046E+00,+2.000550E-03,-1.830394E+00
