,I2,V2,If,Vf
0,+1.000000E-06,+3.322140E-01,+2.595100E-06,-3.344760E-01
1,+1.259000E-06,+9.161220E-01,+2.790230E-06,-9.134600E-01
2,+1.585000E-06,+9.207560E-01,+3.039000E-06,-9.178420E-01
3,+1.996000E-06,+9.242460E-01,+3.430000E-06,-9.220200E-01
4,+2.513000E-06,+9.478860E-01,+3.892600E-06,-9.456300E-01
5,+3.163000E-06,+9.500220E-01,+4.551500E-06,-9.477360E-01
6,+3.983000E-06,+9.522080E-01,+5.330300E-06,-9.499180E-01
7,+5.014000E-06,+9.411280E-01,+6.501120E-06,-9.385920E-01
8,+6.313000E-06,+9.566720E-01,+7.737000E-06,-9.542140E-01
9,+7.948000E-06,+9.588480E-01,+9.374500E-06,-9.564520E-01
10,+1.001000E-05,+9.519080E-01,+1.043100E-05,-9.491040E-01
11,+1.260000E-05,+9.555300E-01,+1.419580E-05,-9.527760E-01
12,+1.586000E-05,+9.659260E-01,+1.747500E-05,-9.630560E-01
13,+1.997000E-05,+9.685060E-01,+2.156850E-05,-9.653520E-01
14,+2.514000E-05,+9.711120E-01,+2.673780E-05,-9.677580E-01
15,+3.166000E-05,+9.736520E-01,+3.323790E-05,-9.701500E-01
16,+3.986000E-05,+9.762440E-01,+4.145770E-05,-9.725360E-01
17,+5.018000E-05,+9.766580E-01,+5.176660E-05,-9.726900E-01
18,+6.318000E-05,+9.799260E-01,+6.355800E-05,-9.756260E-01
19,+7.954000E-05,+9.830220E-01,+8.103170E-05,-9.784880E-01
20,+1.001000E-04,+9.864400E-01,+1.014104E-04,-9.816720E-01
21,+1.261000E-04,+9.338600E-01,+1.262980E-04,-9.297320E-01
22,+1.587000E-04,+9.937180E-01,+1.589380E-04,-9.873020E-01
23,+1.999000E-04,+9.974620E-01,+2.001570E-04,-9.900280E-01
24,+2.516000E-04,+1.001778E+00,+2.519400E-04,-9.928260E-01
25,+3.168000E-04,+1.006370E+00,+3.179100E-04,-9.956480E-01
26,+3.989000E-04,+1.011464E+00,+3.999900E-04,-9.985140E-01
27,+5.022000E-04,+1.017226E+00,+5.031900E-04,-1.001544E+00
28,+6.322000E-04,+1.023804E+00,+6.334300E-04,-1.004628E+00
29,+7.960000E-04,+1.031396E+00,+7.970900E-04,-1.007868E+00
30,+1.002000E-03,+1.025156E+00,+1.003060E-03,-9.968280E-01
31,+1.262000E-03,+1.050944E+00,+1.262650E-03,-1.014746E+00
32,+1.589000E-03,+1.063444E+00,+1.589760E-03,-1.018452E+00
33,+2.000000E-03,+1.078344E+00,+2.001430E-03,-1.022378E+00
