,I2,V2,If,Vf
0,+1.000000E-06,+2.999320E+00,+3.308400E-07,-2.998012E+00
1,+1.259000E-06,+3.002000E+00,+2.880200E-07,-3.001178E+00
2,+1.585000E-06,+2.611200E+00,+2.215890E-06,-2.607506E+00
3,+1.996000E-06,+2.680460E+00,+2.612660E-06,-2.678790E+00
4,+2.513000E-06,+2.632840E+00,+3.130400E-06,-2.631446E+00
5,+3.163000E-06,+2.645120E+00,+3.777350E-06,-2.644026E+00
6,+3.983000E-06,+2.657560E+00,+4.602100E-06,-2.656154E+00
7,+5.014000E-06,+2.669500E+00,+5.639700E-06,-2.668136E+00
8,+6.313000E-06,+2.680780E+00,+6.921100E-06,-2.679532E+00
9,+7.948000E-06,+2.691060E+00,+8.515700E-06,-2.689604E+00
10,+1.001000E-05,+2.699460E+00,+1.063360E-05,-2.697902E+00
11,+1.260000E-05,+2.703240E+00,+1.317860E-05,-2.701548E+00
12,+1.586000E-05,+2.685720E+00,+1.643360E-05,-2.684124E+00
13,+1.997000E-05,+2.681220E+00,+2.055050E-05,-2.679400E+00
14,+2.514000E-05,+2.684920E+00,+2.571710E-05,-2.682824E+00
15,+3.166000E-05,+2.689660E+00,+3.228170E-05,-2.687372E+00
16,+3.986000E-05,+2.688160E+00,+4.051010E-05,-2.685758E+00
17,+5.018000E-05,+2.684860E+00,+5.077580E-05,-2.682062E+00
18,+6.318000E-05,+2.690680E+00,+6.375850E-05,-2.687490E+00
19,+7.954000E-05,+2.699340E+00,+8.009300E-05,-2.695720E+00
20,+1.001000E-04,+2.709420E+00,+1.004626E-04,-2.705206E+00
21,+1.261000E-04,+2.722000E+00,+1.260350E-04,-2.716378E+00
22,+1.587000E-04,+2.729920E+00,+1.585910E-04,-2.723612E+00
23,+1.999000E-04,+2.740460E+00,+1.997590E-04,-2.732664E+00
24,+2.516000E-04,+2.752040E+00,+2.516050E-04,-2.742320E+00
25,+3.168000E-04,+2.763980E+00,+3.167390E-04,-2.751976E+00
26,+3.989000E-04,+2.776100E+00,+3.987450E-04,-2.761288E+00
27,+5.022000E-04,+2.788240E+00,+5.020660E-04,-2.769784E+00
28,+6.322000E-04,+2.800120E+00,+6.323210E-04,-2.777252E+00
29,+7.960000E-04,+2.811300E+00,+7.960490E-04,-2.783000E+00
30,+1.002000E-03,+2.815780E+00,+1.002220E-03,-2.785010E+00
31,+1.262000E-03,+2.830780E+00,+1.261800E-03,-2.787026E+00
32,+1.589000E-03,+2.840860E+00,+1.588850E-03,-2.786410E+00
33,+2.000000E-03,+2.851560E+00,+2.000550E-03,-2.784142E+00
