,I2,V2,If,Vf
0,+1.000000E-06,+3.189620E-01,+1.462020E-06,-3.155260E-01
1,+1.259000E-06,+6.041940E-01,+1.546550E-06,-6.031040E-01
2,+1.585000E-06,+6.099420E-01,+1.876420E-06,-6.089120E-01
3,+1.996000E-06,+6.158400E-01,+2.275220E-06,-6.147480E-01
4,+2.513000E-06,+6.217280E-01,+2.808660E-06,-6.206300E-01
5,+3.163000E-06,+6.276440E-01,+3.446350E-06,-6.264660E-01
6,+3.983000E-06,+6.336040E-01,+4.269400E-06,-6.326080E-01
7,+5.014000E-06,+6.394940E-01,+5.298700E-06,-6.382260E-01
8,+6.313000E-06,+6.414700E-01,+6.578740E-06,-6.400580E-01
9,+7.948000E-06,+6.514320E-01,+8.200750E-06,-6.499420E-01
10,+1.001000E-05,+6.575600E-01,+1.029750E-05,-6.558420E-01
11,+1.260000E-05,+6.634220E-01,+1.290540E-05,-6.617140E-01
12,+1.586000E-05,+6.694660E-01,+1.610300E-05,-6.676400E-01
13,+1.997000E-05,+6.736060E-01,+2.022200E-05,-6.716800E-01
14,+2.514000E-05,+6.801220E-01,+2.550210E-05,-6.779760E-01
15,+3.166000E-05,+6.878040E-01,+3.200650E-05,-6.853700E-01
16,+3.986000E-05,+6.939620E-01,+4.021130E-05,-6.913780E-01
17,+5.018000E-05,+6.995440E-01,+5.051540E-05,-6.967820E-01
18,+6.318000E-05,+7.066680E-01,+6.357250E-05,-7.034840E-01
19,+7.954000E-05,+7.131780E-01,+7.988860E-05,-7.096400E-01
20,+1.001000E-04,+7.199040E-01,+1.003360E-04,-7.158660E-01
21,+1.261000E-04,+7.267320E-01,+1.264310E-04,-7.221540E-01
22,+1.587000E-04,+7.341520E-01,+1.590570E-04,-7.286140E-01
23,+1.999000E-04,+7.419260E-01,+2.000710E-04,-7.352200E-01
24,+2.516000E-04,+7.501000E-01,+2.518760E-04,-7.419380E-01
25,+3.168000E-04,+7.587860E-01,+3.170820E-04,-7.487400E-01
26,+3.989000E-04,+7.680320E-01,+3.992090E-04,-7.556480E-01
27,+5.022000E-04,+7.779840E-01,+5.023920E-04,-7.626620E-01
28,+6.322000E-04,+7.888260E-01,+6.327740E-04,-7.697600E-01
29,+7.960000E-04,+8.006840E-01,+7.964900E-04,-7.768740E-01
30,+1.002000E-03,+8.139120E-01,+1.002310E-03,-7.840640E-01
31,+1.262000E-03,+8.285160E-01,+1.262050E-03,-7.913060E-01
32,+1.589000E-03,+8.451040E-01,+1.589120E-03,-7.985820E-01
33,+2.000000E-03,+8.641800E-01,+2.000680E-03,-8.058720E-01
