,I2,V2,If,Vf
0,+1.000000E-06,+4.272800E-02,+1.612800E-06,-4.541600E-02
1,+1.259000E-06,+7.298000E-02,+1.919870E-06,-7.560000E-02
2,+1.585000E-06,+8.519800E-02,+2.228910E-06,-8.724000E-02
3,+1.996000E-06,+9.892800E-02,+2.660090E-06,-1.014360E-01
4,+2.513000E-06,+1.133000E-01,+3.136410E-06,-1.155360E-01
5,+3.163000E-06,+1.277660E-01,+3.771080E-06,-1.285980E-01
6,+3.983000E-06,+1.412880E-01,+4.567500E-06,-1.419380E-01
7,+5.014000E-06,+1.571360E-01,+5.577200E-06,-1.579960E-01
8,+6.313000E-06,+1.763320E-01,+6.892100E-06,-1.780280E-01
9,+7.948000E-06,+2.009640E-01,+8.455000E-06,-2.042060E-01
10,+1.001000E-05,+2.349360E-01,+1.048130E-05,-2.411180E-01
11,+1.260000E-05,+2.782780E-01,+1.306690E-05,-2.871300E-01
12,+1.586000E-05,+3.243860E-01,+1.622320E-05,-3.304540E-01
13,+1.997000E-05,+3.611260E-01,+2.033870E-05,-3.641220E-01
14,+2.514000E-05,+3.879640E-01,+2.552370E-05,-3.885080E-01
15,+3.166000E-05,+4.079160E-01,+3.200870E-05,-4.070500E-01
16,+3.986000E-05,+4.242160E-01,+4.016970E-05,-4.223940E-01
17,+5.018000E-05,+4.383220E-01,+5.051390E-05,-4.358760E-01
18,+6.318000E-05,+4.508640E-01,+6.336610E-05,-4.479560E-01
19,+7.954000E-05,+4.632180E-01,+7.960500E-05,-4.597460E-01
20,+1.001000E-04,+4.754940E-01,+1.000839E-04,-4.713300E-01
21,+1.261000E-04,+4.844920E-01,+1.256290E-04,-4.799780E-01
22,+1.587000E-04,+4.997320E-01,+1.583300E-04,-4.939060E-01
23,+1.999000E-04,+5.123200E-01,+1.994570E-04,-5.051960E-01
24,+2.516000E-04,+5.252140E-01,+2.511950E-04,-5.164880E-01
25,+3.168000E-04,+5.385840E-01,+3.162210E-04,-5.278740E-01
26,+3.989000E-04,+5.524760E-01,+3.983230E-04,-5.393000E-01
27,+5.022000E-04,+5.670360E-01,+5.015830E-04,-5.507460E-01
28,+6.322000E-04,+5.824520E-01,+6.319090E-04,-5.622180E-01
29,+7.960000E-04,+5.988380E-01,+7.957100E-04,-5.736940E-01
30,+1.002000E-03,+6.168580E-01,+1.001518E-03,-5.851520E-01
31,+1.262000E-03,+6.360600E-01,+1.261080E-03,-5.966080E-01
32,+1.589000E-03,+6.573380E-01,+1.588080E-03,-6.080480E-01
33,+2.000000E-03,+6.811420E-01,+1.999650E-03,-6.194140E-01
