,I2,V2,If,Vf
0,+1.000000E-06,+2.242400E-02,+1.628790E-06,-2.483800E-02
1,+1.259000E-06,+5.307600E-02,+2.038180E-06,-5.763000E-02
2,+1.585000E-06,+5.485200E-02,+2.302560E-06,-5.276800E-02
3,+1.996000E-06,+7.526200E-02,+2.712110E-06,-7.694800E-02
4,+2.513000E-06,+8.576200E-02,+3.224000E-06,-8.653200E-02
5,+3.163000E-06,+9.680200E-02,+3.836100E-06,-9.730000E-02
6,+3.983000E-06,+1.095140E-01,+4.664200E-06,-1.101340E-01
7,+5.014000E-06,+1.231980E-01,+5.654850E-06,-1.228160E-01
8,+6.313000E-06,+1.378120E-01,+6.913100E-06,-1.376060E-01
9,+7.948000E-06,+1.554040E-01,+8.469000E-06,-1.549260E-01
10,+1.001000E-05,+1.772900E-01,+1.055220E-05,-1.770740E-01
11,+1.260000E-05,+2.034060E-01,+1.314560E-05,-2.049540E-01
12,+1.586000E-05,+2.384020E-01,+1.630170E-05,-2.418300E-01
13,+1.997000E-05,+2.834960E-01,+2.037510E-05,-2.903300E-01
14,+2.514000E-05,+3.363560E-01,+2.548980E-05,-3.439380E-01
15,+3.166000E-05,+3.803860E-01,+3.192160E-05,-3.831800E-01
16,+3.986000E-05,+4.082520E-01,+4.009180E-05,-4.078500E-01
17,+5.018000E-05,+4.271280E-01,+5.034090E-05,-4.252880E-01
18,+6.318000E-05,+4.436840E-01,+6.332030E-05,-4.409500E-01
19,+7.954000E-05,+4.577980E-01,+7.957450E-05,-4.544360E-01
20,+1.001000E-04,+4.712300E-01,+9.995990E-05,-4.671320E-01
21,+1.261000E-04,+4.808980E-01,+1.256480E-04,-4.764700E-01
22,+1.587000E-04,+4.971500E-01,+1.581290E-04,-4.913760E-01
23,+1.999000E-04,+5.102540E-01,+1.992920E-04,-5.031920E-01
24,+2.516000E-04,+5.236120E-01,+2.510570E-04,-5.149240E-01
25,+3.168000E-04,+5.373160E-01,+3.160880E-04,-5.266200E-01
26,+3.989000E-04,+5.514960E-01,+3.981200E-04,-5.382900E-01
27,+5.022000E-04,+5.662820E-01,+5.013880E-04,-5.500000E-01
28,+6.322000E-04,+5.818680E-01,+6.318200E-04,-5.616500E-01
29,+7.960000E-04,+5.984440E-01,+7.955000E-04,-5.732640E-01
30,+1.002000E-03,+6.164420E-01,+1.001279E-03,-5.848040E-01
31,+1.262000E-03,+6.357640E-01,+1.260820E-03,-5.963600E-01
32,+1.589000E-03,+6.570720E-01,+1.587780E-03,-6.078540E-01
33,+2.000000E-03,+6.809220E-01,+1.999380E-03,-6.192680E-01
