,I2,V2,If,Vf
0,+1.000000E-06,+2.694280E-01,+1.575050E-06,-2.635360E-01
1,+1.259000E-06,+3.265540E-01,+1.782530E-06,-3.289080E-01
2,+1.585000E-06,+6.688580E-01,+2.173970E-06,-6.670940E-01
3,+1.996000E-06,+6.738620E-01,+2.589410E-06,-6.722040E-01
4,+2.513000E-06,+4.140960E-01,+3.062220E-06,-4.130680E-01
5,+3.163000E-06,+6.842860E-01,+3.719500E-06,-6.824740E-01
6,+3.983000E-06,+6.893900E-01,+4.572600E-06,-6.875240E-01
7,+5.014000E-06,+6.947100E-01,+5.572000E-06,-6.927140E-01
8,+6.313000E-06,+6.998980E-01,+6.852000E-06,-6.978640E-01
9,+7.948000E-06,+7.051900E-01,+8.499000E-06,-7.030140E-01
10,+1.001000E-05,+7.062160E-01,+9.911000E-06,-7.038580E-01
11,+1.260000E-05,+7.121300E-01,+1.326060E-05,-7.096620E-01
12,+1.586000E-05,+7.213780E-01,+1.659580E-05,-7.188140E-01
13,+1.997000E-05,+7.240360E-01,+2.065920E-05,-7.213500E-01
14,+2.514000E-05,+7.322080E-01,+2.587850E-05,-7.292660E-01
15,+3.166000E-05,+7.376820E-01,+3.236900E-05,-7.344740E-01
16,+3.986000E-05,+7.418400E-01,+4.058040E-05,-7.384800E-01
17,+5.018000E-05,+7.487820E-01,+5.088000E-05,-7.450740E-01
18,+6.318000E-05,+7.544080E-01,+6.388830E-05,-7.504020E-01
19,+7.954000E-05,+7.601540E-01,+8.022290E-05,-7.558280E-01
20,+1.001000E-04,+7.379360E-01,+1.000530E-04,-7.347900E-01
21,+1.261000E-04,+7.715820E-01,+1.261140E-04,-7.665380E-01
22,+1.587000E-04,+7.782040E-01,+1.587030E-04,-7.722080E-01
23,+1.999000E-04,+7.850820E-01,+1.996420E-04,-7.779760E-01
24,+2.516000E-04,+7.923860E-01,+2.515430E-04,-7.838140E-01
25,+3.168000E-04,+8.001000E-01,+3.173500E-04,-7.897200E-01
26,+3.989000E-04,+8.084940E-01,+3.995000E-04,-7.957160E-01
27,+5.022000E-04,+8.175300E-01,+5.026000E-04,-8.017940E-01
28,+6.322000E-04,+8.273860E-01,+6.328700E-04,-8.079860E-01
29,+7.960000E-04,+8.382640E-01,+7.966000E-04,-8.142260E-01
30,+1.002000E-03,+8.505620E-01,+1.002190E-03,-8.205600E-01
31,+1.262000E-03,+8.642900E-01,+1.261860E-03,-8.269760E-01
32,+1.589000E-03,+8.795680E-01,+1.588950E-03,-8.337940E-01
33,+2.000000E-03,+8.981300E-01,+2.000650E-03,-8.400040E-01
