,I2,V2,If,Vf
0,+1.000000E-06,+1.020768E+00,+1.168633E-06,-1.019432E+00
1,+1.259000E-06,+1.036252E+00,+1.750400E-06,-1.034736E+00
2,+1.585000E-06,+1.102504E+00,+2.075850E-06,-1.101340E+00
3,+1.996000E-06,+1.103324E+00,+2.466460E-06,-1.102098E+00
4,+2.513000E-06,+1.104100E+00,+3.012200E-06,-1.102974E+00
5,+3.163000E-06,+1.105008E+00,+3.709770E-06,-1.103806E+00
6,+3.983000E-06,+1.105628E+00,+4.535260E-06,-1.104374E+00
7,+5.014000E-06,+1.060138E+00,+5.515310E-06,-1.058910E+00
8,+6.313000E-06,+1.108094E+00,+6.803900E-06,-1.106064E+00
9,+7.948000E-06,+1.108168E+00,+8.432500E-06,-1.106744E+00
10,+1.001000E-05,+1.109210E+00,+1.054320E-05,-1.107578E+00
11,+1.260000E-05,+1.110300E+00,+1.304180E-05,-1.108544E+00
12,+1.586000E-05,+1.111530E+00,+1.636800E-05,-1.109690E+00
13,+1.997000E-05,+1.113010E+00,+2.047360E-05,-1.111012E+00
14,+2.514000E-05,+1.114806E+00,+2.565330E-05,-1.112614E+00
15,+3.166000E-05,+1.116830E+00,+3.215020E-05,-1.114478E+00
16,+3.986000E-05,+1.119178E+00,+4.035690E-05,-1.116648E+00
17,+5.018000E-05,+1.121924E+00,+5.072760E-05,-1.119168E+00
18,+6.318000E-05,+1.125072E+00,+6.360780E-05,-1.122030E+00
19,+7.954000E-05,+1.128794E+00,+7.989270E-05,-1.125406E+00
20,+1.001000E-04,+1.133352E+00,+1.004351E-04,-1.129414E+00
21,+1.261000E-04,+1.127622E+00,+1.260250E-04,-1.123304E+00
22,+1.587000E-04,+1.145584E+00,+1.586230E-04,-1.140422E+00
23,+1.999000E-04,+1.154390E+00,+1.997790E-04,-1.148136E+00
24,+2.516000E-04,+1.165612E+00,+2.515750E-04,-1.157976E+00
25,+3.168000E-04,+1.179956E+00,+3.167580E-04,-1.170568E+00
26,+3.989000E-04,+1.198138E+00,+3.987580E-04,-1.186554E+00
27,+5.022000E-04,+1.221030E+00,+5.020210E-04,-1.206670E+00
28,+6.322000E-04,+1.249770E+00,+6.322190E-04,-1.231852E+00
29,+7.960000E-04,+1.285706E+00,+7.959410E-04,-1.263312E+00
30,+1.002000E-03,+1.331158E+00,+1.002270E-03,-1.302840E+00
31,+1.262000E-03,+1.388984E+00,+1.261830E-03,-1.353270E+00
32,+1.589000E-03,+1.464590E+00,+1.588940E-03,-1.419154E+00
33,+2.000000E-03,+1.572466E+00,+2.000590E-03,-1.512676E+00
