,I2,V2,If,Vf
0,+1.000000E-06,+2.999280E+00,+3.492420E-07,-2.998374E+00
1,+1.259000E-06,+2.999280E+00,+2.459330E-07,-2.998420E+00
2,+1.585000E-06,+2.999680E+00,+1.281200E-07,-2.998956E+00
3,+1.996000E-06,+2.999500E+00,+1.386300E-07,-2.999302E+00
4,+2.513000E-06,+2.999440E+00,+1.444000E-07,-2.999076E+00
5,+3.163000E-06,+2.999340E+00,+1.339900E-07,-2.999054E+00
6,+3.983000E-06,+2.999300E+00,+2.364750E-07,-2.999136E+00
7,+5.014000E-06,+2.999280E+00,+2.477240E-07,-2.998424E+00
8,+6.313000E-06,+2.999300E+00,+2.579900E-07,-2.999060E+00
9,+7.948000E-06,+2.999280E+00,+8.239380E-06,-2.999040E+00
10,+1.001000E-05,+2.236258E+00,+1.056670E-05,-2.233524E+00
11,+1.260000E-05,+2.233900E+00,+1.312740E-05,-2.232024E+00
12,+1.586000E-05,+2.233000E+00,+1.648320E-05,-2.231196E+00
13,+1.997000E-05,+2.232840E+00,+2.057220E-05,-2.231050E+00
14,+2.514000E-05,+2.123494E+00,+2.569910E-05,-2.121102E+00
15,+3.166000E-05,+2.130552E+00,+3.223560E-05,-2.128162E+00
16,+3.986000E-05,+2.138476E+00,+4.039940E-05,-2.136048E+00
17,+5.018000E-05,+2.147192E+00,+5.073260E-05,-2.144578E+00
18,+6.318000E-05,+2.156466E+00,+6.370740E-05,-2.153642E+00
19,+7.954000E-05,+2.166442E+00,+7.995760E-05,-2.163334E+00
20,+1.001000E-04,+2.177570E+00,+1.003677E-04,-2.173784E+00
21,+1.261000E-04,+2.153568E+00,+1.259840E-04,-2.149238E+00
22,+1.587000E-04,+2.201740E+00,+1.586220E-04,-2.196768E+00
23,+1.999000E-04,+2.214960E+00,+1.995840E-04,-2.208936E+00
24,+2.516000E-04,+2.228700E+00,+2.514600E-04,-2.221384E+00
25,+3.168000E-04,+2.243480E+00,+3.166420E-04,-2.234472E+00
26,+3.989000E-04,+2.259240E+00,+3.986020E-04,-2.248092E+00
27,+5.022000E-04,+2.270820E+00,+5.019890E-04,-2.257220E+00
28,+6.322000E-04,+2.286540E+00,+6.321110E-04,-2.269482E+00
29,+7.960000E-04,+2.304900E+00,+7.960980E-04,-2.283542E+00
30,+1.002000E-03,+2.326434E+00,+1.002120E-03,-2.299312E+00
31,+1.262000E-03,+2.350840E+00,+1.261750E-03,-2.316988E+00
32,+1.589000E-03,+2.379080E+00,+1.588820E-03,-2.336528E+00
33,+2.000000E-03,+2.411540E+00,+2.000540E-03,-2.357904E+00
