,I2,V2,If,Vf
0,+1.000000E-06,+7.849080E-01,+1.616100E-06,-7.759600E-01
1,+1.259000E-06,+1.065508E+00,+1.732480E-06,-1.064002E+00
2,+1.585000E-06,+1.071564E+00,+2.120860E-06,-1.070068E+00
3,+1.996000E-06,+1.073018E+00,+2.453660E-06,-1.071486E+00
4,+2.513000E-06,+1.074090E+00,+2.975610E-06,-1.072576E+00
5,+3.163000E-06,+1.075384E+00,+3.622890E-06,-1.073872E+00
6,+3.983000E-06,+1.077160E+00,+4.438010E-06,-1.075260E+00
7,+5.014000E-06,+1.079508E+00,+5.529880E-06,-1.075600E+00
8,+6.313000E-06,+1.079528E+00,+6.807510E-06,-1.078008E+00
9,+7.948000E-06,+1.081048E+00,+8.384000E-06,-1.079450E+00
10,+1.001000E-05,+1.082830E+00,+1.049460E-05,-1.080930E+00
11,+1.260000E-05,+1.084346E+00,+1.279800E-05,-1.082456E+00
12,+1.586000E-05,+1.084974E+00,+1.641650E-05,-1.083008E+00
13,+1.997000E-05,+1.087842E+00,+2.048920E-05,-1.085650E+00
14,+2.514000E-05,+1.089684E+00,+2.528800E-05,-1.087302E+00
15,+3.166000E-05,+1.090716E+00,+3.218330E-05,-1.088322E+00
16,+3.986000E-05,+1.093244E+00,+4.042360E-05,-1.090548E+00
17,+5.018000E-05,+1.095092E+00,+5.068920E-05,-1.092094E+00
18,+6.318000E-05,+1.096796E+00,+6.360680E-05,-1.093628E+00
19,+7.954000E-05,+1.098462E+00,+7.992260E-05,-1.095004E+00
20,+1.001000E-04,+1.100152E+00,+1.004207E-04,-1.096278E+00
21,+1.261000E-04,+1.076050E+00,+1.262220E-04,-1.072334E+00
22,+1.587000E-04,+1.104300E+00,+1.589320E-04,-1.099160E+00
23,+1.999000E-04,+1.106920E+00,+2.000190E-04,-1.100676E+00
24,+2.516000E-04,+1.109988E+00,+2.517380E-04,-1.102342E+00
25,+3.168000E-04,+1.113592E+00,+3.169820E-04,-1.104204E+00
26,+3.989000E-04,+1.117848E+00,+3.989310E-04,-1.106314E+00
27,+5.022000E-04,+1.122914E+00,+5.022620E-04,-1.108664E+00
28,+6.322000E-04,+1.128926E+00,+6.325680E-04,-1.111194E+00
29,+7.960000E-04,+1.136002E+00,+7.963500E-04,-1.113942E+00
30,+1.002000E-03,+1.144464E+00,+1.002110E-03,-1.116846E+00
31,+1.262000E-03,+1.154382E+00,+1.261760E-03,-1.119998E+00
32,+1.589000E-03,+1.166420E+00,+1.588860E-03,-1.123412E+00
33,+2.000000E-03,+1.181102E+00,+2.000470E-03,-1.127210E+00
