,I2,V2,If,Vf
0,+1.000000E-06,+1.960000E-03,+3.677900E-06,+2.136000E-03
1,+1.259000E-06,+7.159800E-02,+3.666700E-06,-7.437400E-02
2,+1.585000E-06,+8.410400E-02,+3.932900E-06,-8.219000E-02
3,+1.996000E-06,+9.039200E-02,+4.167600E-06,-8.943400E-02
4,+2.513000E-06,+9.973000E-02,+4.900200E-06,-9.731600E-02
5,+3.163000E-06,+1.087300E-01,+5.374000E-06,-1.079340E-01
6,+3.983000E-06,+1.181260E-01,+6.207490E-06,-1.164080E-01
7,+5.014000E-06,+1.024480E-01,+6.774000E-06,-9.755800E-02
8,+6.313000E-06,+1.458180E-01,+8.425300E-06,-1.443060E-01
9,+7.948000E-06,+1.647560E-01,+1.008600E-05,-1.628160E-01
10,+1.001000E-05,+1.909560E-01,+1.231770E-05,-1.906380E-01
11,+1.260000E-05,+2.207160E-01,+1.471180E-05,-2.215000E-01
12,+1.586000E-05,+2.589980E-01,+1.783410E-05,-2.636580E-01
13,+1.997000E-05,+3.058180E-01,+2.186450E-05,-3.119720E-01
14,+2.514000E-05,+3.566140E-01,+2.717100E-05,-3.596920E-01
15,+3.166000E-05,+3.942520E-01,+3.345830E-05,-3.929500E-01
16,+3.986000E-05,+4.162240E-01,+4.174900E-05,-4.127680E-01
17,+5.018000E-05,+4.330940E-01,+5.198190E-05,-4.290480E-01
18,+6.318000E-05,+4.470320E-01,+6.426000E-05,-4.425960E-01
19,+7.954000E-05,+4.607560E-01,+8.091350E-05,-4.558680E-01
20,+1.001000E-04,+4.650320E-01,+1.013084E-04,-4.599160E-01
21,+1.261000E-04,+4.801460E-01,+1.266600E-04,-4.741720E-01
22,+1.587000E-04,+4.998300E-01,+1.591850E-04,-4.925060E-01
23,+1.999000E-04,+5.128860E-01,+2.001970E-04,-5.042940E-01
24,+2.516000E-04,+5.261860E-01,+2.518910E-04,-5.160260E-01
25,+3.168000E-04,+5.398680E-01,+3.171520E-04,-5.276140E-01
26,+3.989000E-04,+5.540340E-01,+3.990590E-04,-5.393300E-01
27,+5.022000E-04,+5.687000E-01,+5.024830E-04,-5.509340E-01
28,+6.322000E-04,+5.844120E-01,+6.330900E-04,-5.625360E-01
29,+7.960000E-04,+6.008680E-01,+7.967200E-04,-5.752120E-01
30,+1.002000E-03,+6.191740E-01,+1.000800E-03,-5.856600E-01
31,+1.262000E-03,+6.390120E-01,+1.262220E-03,-5.979080E-01
32,+1.589000E-03,+6.596520E-01,+1.589410E-03,-6.092740E-01
33,+2.000000E-03,+6.835360E-01,+2.000870E-03,-6.200620E-01
