,I2,V2,If,Vf
0,+1.000000E-06,+2.845580E-01,+2.426290E-06,-2.926220E-01
1,+1.259000E-06,+8.637260E-01,+2.668400E-06,-8.610900E-01
2,+1.585000E-06,+8.654400E-01,+2.974300E-06,-8.424380E-01
3,+1.996000E-06,+8.484120E-01,+3.380500E-06,-8.464340E-01
4,+2.513000E-06,+8.528240E-01,+4.003140E-06,-8.504760E-01
5,+3.163000E-06,+8.736200E-01,+4.637680E-06,-8.711900E-01
6,+3.983000E-06,+8.764720E-01,+5.420250E-06,-8.740340E-01
7,+5.014000E-06,+8.792700E-01,+6.384300E-06,-8.768960E-01
8,+6.313000E-06,+8.821720E-01,+6.512000E-06,-8.797180E-01
9,+7.948000E-06,+8.755520E-01,+9.238000E-06,-8.728160E-01
10,+1.001000E-05,+8.790080E-01,+1.139010E-05,-8.761460E-01
11,+1.260000E-05,+8.910420E-01,+1.396100E-05,-8.881640E-01
12,+1.586000E-05,+8.941040E-01,+1.608400E-05,-8.912080E-01
13,+1.997000E-05,+8.920120E-01,+2.149130E-05,-8.887260E-01
14,+2.514000E-05,+8.961120E-01,+2.672780E-05,-8.926680E-01
15,+3.166000E-05,+9.037040E-01,+3.311280E-05,-9.001540E-01
16,+3.986000E-05,+9.039860E-01,+4.140720E-05,-9.001720E-01
17,+5.018000E-05,+9.078420E-01,+5.166310E-05,-9.037840E-01
18,+6.318000E-05,+9.134900E-01,+6.345400E-05,-9.091860E-01
19,+7.954000E-05,+9.154440E-01,+7.968200E-05,-9.107840E-01
20,+1.001000E-04,+9.194100E-01,+1.000520E-04,-9.147480E-01
21,+1.261000E-04,+9.235580E-01,+1.264730E-04,-9.180900E-01
22,+1.587000E-04,+9.277460E-01,+1.590130E-04,-9.214420E-01
23,+1.999000E-04,+9.322060E-01,+2.010200E-04,-9.247820E-01
24,+2.516000E-04,+9.010520E-01,+2.519500E-04,-8.934820E-01
25,+3.168000E-04,+9.423180E-01,+3.180200E-04,-9.315820E-01
26,+3.989000E-04,+9.480780E-01,+4.001000E-04,-9.350780E-01
27,+5.022000E-04,+9.545020E-01,+5.031900E-04,-9.387060E-01
28,+6.322000E-04,+9.400660E-01,+6.337200E-04,-9.217820E-01
29,+7.960000E-04,+9.701640E-01,+7.968300E-04,-9.463700E-01
30,+1.002000E-03,+9.801000E-01,+1.003040E-03,-9.505200E-01
31,+1.262000E-03,+9.915380E-01,+1.262690E-03,-9.548320E-01
32,+1.589000E-03,+1.004982E+00,+1.589740E-03,-9.594320E-01
33,+2.000000E-03,+1.014964E+00,+2.001400E-03,-9.588800E-01
