,I2,V2,If,Vf
0,+1.000000E-06,+2.217340E-01,+1.508320E-06,-2.172120E-01
1,+1.259000E-06,+4.508860E-01,+1.587740E-06,-4.496140E-01
2,+1.585000E-06,+4.579360E-01,+1.939940E-06,-4.566780E-01
3,+1.996000E-06,+4.652540E-01,+2.312350E-06,-4.637400E-01
4,+2.513000E-06,+4.722940E-01,+2.854610E-06,-4.709920E-01
5,+3.163000E-06,+4.798420E-01,+3.491200E-06,-4.781560E-01
6,+3.983000E-06,+4.867180E-01,+4.325690E-06,-4.855940E-01
7,+5.014000E-06,+4.940400E-01,+5.338500E-06,-4.928040E-01
8,+6.313000E-06,+5.013180E-01,+6.648350E-06,-5.000540E-01
9,+7.948000E-06,+4.355020E-01,+8.292600E-06,-4.342240E-01
10,+1.001000E-05,+5.163340E-01,+1.037790E-05,-5.148460E-01
11,+1.260000E-05,+5.237880E-01,+1.300970E-05,-5.221920E-01
12,+1.586000E-05,+5.313440E-01,+1.626620E-05,-5.295840E-01
13,+1.997000E-05,+5.390840E-01,+2.035310E-05,-5.370720E-01
14,+2.514000E-05,+5.467620E-01,+2.555750E-05,-5.446800E-01
15,+3.166000E-05,+5.545040E-01,+3.203580E-05,-5.522520E-01
16,+3.986000E-05,+5.624480E-01,+4.022430E-05,-5.599540E-01
17,+5.018000E-05,+5.705360E-01,+5.052510E-05,-5.677640E-01
18,+6.318000E-05,+5.788120E-01,+6.353810E-05,-5.757000E-01
19,+7.954000E-05,+5.869180E-01,+7.984670E-05,-5.835740E-01
20,+1.001000E-04,+5.852480E-01,+1.004673E-04,-5.819300E-01
21,+1.261000E-04,+5.966480E-01,+1.263770E-04,-5.924120E-01
22,+1.587000E-04,+6.144160E-01,+1.591290E-04,-6.088960E-01
23,+1.999000E-04,+6.243400E-01,+2.001820E-04,-6.176100E-01
24,+2.516000E-04,+6.347600E-01,+2.518840E-04,-6.264940E-01
25,+3.168000E-04,+6.457180E-01,+3.170940E-04,-6.355360E-01
26,+3.989000E-04,+6.573040E-01,+3.991200E-04,-6.446780E-01
27,+5.022000E-04,+6.696100E-01,+5.023490E-04,-6.539280E-01
28,+6.322000E-04,+6.827940E-01,+6.326450E-04,-6.633000E-01
29,+7.960000E-04,+6.970260E-01,+7.964100E-04,-6.727080E-01
30,+1.002000E-03,+7.125600E-01,+1.002040E-03,-6.821520E-01
31,+1.262000E-03,+7.296760E-01,+1.261640E-03,-6.916100E-01
32,+1.589000E-03,+7.487600E-01,+1.588710E-03,-7.010800E-01
33,+2.000000E-03,+7.703140E-01,+2.000400E-03,-7.105500E-01
