,I2,V2,If,Vf
0,+1.000000E-06,+2.573080E-01,+2.479600E-06,-2.560820E-01
1,+1.259000E-06,+8.085560E-01,+2.737700E-06,-8.062720E-01
2,+1.585000E-06,+8.116280E-01,+3.027700E-06,-8.092740E-01
3,+1.996000E-06,+8.146240E-01,+3.454600E-06,-8.124380E-01
4,+2.513000E-06,+8.178000E-01,+4.023700E-06,-8.156940E-01
5,+3.163000E-06,+8.071440E-01,+4.659900E-06,-8.045840E-01
6,+3.983000E-06,+8.245200E-01,+5.444500E-06,-8.221880E-01
7,+5.014000E-06,+8.165760E-01,+5.526000E-06,-8.139600E-01
8,+6.313000E-06,+8.211380E-01,+7.763700E-06,-8.185720E-01
9,+7.948000E-06,+8.347160E-01,+9.297000E-06,-8.322220E-01
10,+1.001000E-05,+8.380880E-01,+1.034800E-05,-8.354200E-01
11,+1.260000E-05,+8.347060E-01,+1.411640E-05,-8.316680E-01
12,+1.586000E-05,+8.453040E-01,+1.740710E-05,-8.424240E-01
13,+1.997000E-05,+8.439760E-01,+2.157920E-05,-8.408340E-01
14,+2.514000E-05,+8.527380E-01,+2.675600E-05,-8.495180E-01
15,+3.166000E-05,+8.530340E-01,+3.327530E-05,-8.495460E-01
16,+3.986000E-05,+8.602000E-01,+4.148950E-05,-8.564940E-01
17,+5.018000E-05,+8.639700E-01,+5.062100E-05,-8.600520E-01
18,+6.318000E-05,+8.660960E-01,+6.479250E-05,-8.618280E-01
19,+7.954000E-05,+8.717500E-01,+8.104850E-05,-8.671220E-01
20,+1.001000E-04,+8.170340E-01,+1.002970E-04,-8.137220E-01
21,+1.261000E-04,+8.796060E-01,+1.262470E-04,-8.740400E-01
22,+1.587000E-04,+8.843500E-01,+1.590370E-04,-8.779300E-01
23,+1.999000E-04,+8.893960E-01,+2.001060E-04,-8.817980E-01
24,+2.516000E-04,+8.947560E-01,+2.528100E-04,-8.857360E-01
25,+3.168000E-04,+9.005160E-01,+3.178700E-04,-8.896960E-01
26,+3.989000E-04,+9.068620E-01,+4.001500E-04,-8.938020E-01
27,+5.022000E-04,+9.138980E-01,+5.032100E-04,-8.979840E-01
28,+6.322000E-04,+9.218260E-01,+6.329700E-04,-9.024980E-01
29,+7.960000E-04,+9.307460E-01,+7.965700E-04,-9.069180E-01
30,+1.002000E-03,+9.412880E-01,+1.002430E-03,-9.116100E-01
31,+1.262000E-03,+9.533320E-01,+1.262170E-03,-9.165440E-01
32,+1.589000E-03,+9.674660E-01,+1.589210E-03,-9.216660E-01
33,+2.000000E-03,+9.841760E-01,+2.000890E-03,-9.270380E-01
