,I2,V2,If,Vf
0,+1.000000E-06,+1.034880E-01,+2.056900E-06,-1.040300E-01
1,+1.259000E-06,+3.236440E-01,+2.071080E-06,-3.217500E-01
2,+1.585000E-06,+3.312960E-01,+2.452720E-06,-3.289200E-01
3,+1.996000E-06,+3.390460E-01,+2.829000E-06,-3.363240E-01
4,+2.513000E-06,+3.469240E-01,+3.329470E-06,-3.436740E-01
5,+3.163000E-06,+3.533560E-01,+4.010000E-06,-3.522640E-01
6,+3.983000E-06,+3.612640E-01,+4.812800E-06,-3.598860E-01
7,+5.014000E-06,+3.694440E-01,+5.853900E-06,-3.678620E-01
8,+6.313000E-06,+3.774540E-01,+7.122100E-06,-3.758100E-01
9,+7.948000E-06,+3.857780E-01,+8.820740E-06,-3.840540E-01
10,+1.001000E-05,+3.941280E-01,+1.088670E-05,-3.923320E-01
11,+1.260000E-05,+4.028520E-01,+1.344110E-05,-4.008440E-01
12,+1.586000E-05,+4.112320E-01,+1.675490E-05,-4.094120E-01
13,+1.997000E-05,+4.186400E-01,+2.086150E-05,-4.166300E-01
14,+2.514000E-05,+4.291900E-01,+2.612900E-05,-4.268020E-01
15,+3.166000E-05,+4.373440E-01,+3.256500E-05,-4.348480E-01
16,+3.986000E-05,+4.474960E-01,+4.034690E-05,-4.447060E-01
17,+5.018000E-05,+4.566260E-01,+5.067010E-05,-4.537760E-01
18,+6.318000E-05,+4.664220E-01,+6.366370E-05,-4.631640E-01
19,+7.954000E-05,+4.761260E-01,+8.000430E-05,-4.725980E-01
20,+1.001000E-04,+4.867880E-01,+1.005450E-04,-4.824540E-01
21,+1.261000E-04,+4.972220E-01,+1.264690E-04,-4.925120E-01
22,+1.587000E-04,+5.085040E-01,+1.591260E-04,-5.027860E-01
23,+1.999000E-04,+5.202120E-01,+2.001770E-04,-5.132440E-01
24,+2.516000E-04,+5.324320E-01,+2.519570E-04,-5.239140E-01
25,+3.168000E-04,+5.452340E-01,+3.171260E-04,-5.347260E-01
26,+3.989000E-04,+5.586540E-01,+3.991570E-04,-5.456780E-01
27,+5.022000E-04,+5.728340E-01,+5.023410E-04,-5.567220E-01
28,+6.322000E-04,+5.878980E-01,+6.327100E-04,-5.678940E-01
29,+7.960000E-04,+6.040320E-01,+7.964200E-04,-5.790920E-01
30,+1.002000E-03,+6.215100E-01,+1.002180E-03,-5.902780E-01
31,+1.262000E-03,+6.405240E-01,+1.261810E-03,-6.015240E-01
32,+1.589000E-03,+6.615880E-01,+1.588850E-03,-6.127540E-01
33,+2.000000E-03,+6.852100E-01,+2.000600E-03,-6.239720E-01
