,I2,V2,If,Vf
0,+1.000000E-06,+1.160840E-01,+1.589270E-06,-1.155620E-01
1,+1.259000E-06,+3.203120E-01,+1.652540E-06,-3.191700E-01
2,+1.585000E-06,+3.280520E-01,+1.971380E-06,-3.268300E-01
3,+1.996000E-06,+3.360260E-01,+2.380340E-06,-3.348880E-01
4,+2.513000E-06,+3.441960E-01,+2.921340E-06,-3.431740E-01
5,+3.163000E-06,+3.522440E-01,+3.569440E-06,-3.512000E-01
6,+3.983000E-06,+3.605400E-01,+4.402690E-06,-3.593100E-01
7,+5.014000E-06,+3.688420E-01,+5.435490E-06,-3.675620E-01
8,+6.313000E-06,+3.771540E-01,+6.740200E-06,-3.757540E-01
9,+7.948000E-06,+3.856180E-01,+8.385370E-06,-3.841660E-01
10,+1.001000E-05,+3.918520E-01,+1.052190E-05,-3.902720E-01
11,+1.260000E-05,+4.028100E-01,+1.307500E-05,-4.010920E-01
12,+1.586000E-05,+4.115900E-01,+1.634430E-05,-4.098060E-01
13,+1.997000E-05,+4.203860E-01,+2.049770E-05,-4.185120E-01
14,+2.514000E-05,+4.293920E-01,+2.565260E-05,-4.272280E-01
15,+3.166000E-05,+4.385520E-01,+3.216040E-05,-4.361440E-01
16,+3.986000E-05,+4.477720E-01,+4.036520E-05,-4.451960E-01
17,+5.018000E-05,+4.572640E-01,+5.066860E-05,-4.543980E-01
18,+6.318000E-05,+4.670400E-01,+6.366980E-05,-4.637880E-01
19,+7.954000E-05,+4.770480E-01,+8.000630E-05,-4.733080E-01
20,+1.001000E-04,+4.869540E-01,+1.004760E-04,-4.830460E-01
21,+1.261000E-04,+4.978340E-01,+1.263950E-04,-4.931100E-01
22,+1.587000E-04,+5.090540E-01,+1.591150E-04,-5.033720E-01
23,+1.999000E-04,+5.207840E-01,+2.002100E-04,-5.138100E-01
24,+2.516000E-04,+5.330140E-01,+2.520320E-04,-5.244540E-01
25,+3.168000E-04,+5.457780E-01,+3.171260E-04,-5.352560E-01
26,+3.989000E-04,+5.591900E-01,+3.991270E-04,-5.462060E-01
27,+5.022000E-04,+5.733640E-01,+5.023670E-04,-5.572680E-01
28,+6.322000E-04,+5.884160E-01,+6.327390E-04,-5.684220E-01
29,+7.960000E-04,+6.044620E-01,+7.961850E-04,-5.795940E-01
30,+1.002000E-03,+6.220320E-01,+1.002160E-03,-5.907840E-01
31,+1.262000E-03,+6.410120E-01,+1.261790E-03,-6.020240E-01
32,+1.589000E-03,+6.620520E-01,+1.588880E-03,-6.132380E-01
33,+2.000000E-03,+6.856360E-01,+2.000570E-03,-6.244420E-01
