,I2,V2,If,Vf
0,+1.000000E-06,+2.975120E-01,+2.354400E-06,-3.296620E-01
1,+1.259000E-06,+8.921600E-01,+2.563460E-06,-8.898640E-01
2,+1.585000E-06,+9.183000E-01,+2.890270E-06,-9.160320E-01
3,+1.996000E-06,+9.205120E-01,+3.260260E-06,-9.182880E-01
4,+2.513000E-06,+9.228120E-01,+3.894720E-06,-9.206380E-01
5,+3.163000E-06,+9.084760E-01,+4.625090E-06,-9.055540E-01
6,+3.983000E-06,+9.276580E-01,+5.340000E-06,-9.252800E-01
7,+5.014000E-06,+9.301260E-01,+6.348900E-06,-9.276360E-01
8,+6.313000E-06,+9.325000E-01,+7.670200E-06,-9.299740E-01
9,+7.948000E-06,+9.349220E-01,+9.256300E-06,-9.323740E-01
10,+1.001000E-05,+9.280640E-01,+1.146360E-05,-9.250860E-01
11,+1.260000E-05,+9.400200E-01,+1.398250E-05,-9.369520E-01
12,+1.586000E-05,+9.425880E-01,+1.600700E-05,-9.395140E-01
13,+1.997000E-05,+9.399020E-01,+2.146080E-05,-9.364240E-01
14,+2.514000E-05,+9.481280E-01,+2.668820E-05,-9.445700E-01
15,+3.166000E-05,+9.470740E-01,+3.317480E-05,-9.433400E-01
16,+3.986000E-05,+9.536220E-01,+4.133060E-05,-9.496400E-01
17,+5.018000E-05,+9.540380E-01,+5.043200E-05,-9.498080E-01
18,+6.318000E-05,+9.574540E-01,+6.463530E-05,-9.529220E-01
19,+7.954000E-05,+9.621780E-01,+8.091840E-05,-9.557560E-01
20,+1.001000E-04,+9.643220E-01,+1.001330E-04,-9.594060E-01
21,+1.261000E-04,+9.679720E-01,+1.261390E-04,-9.624200E-01
22,+1.587000E-04,+9.717640E-01,+1.587920E-04,-9.653360E-01
23,+1.999000E-04,+9.757400E-01,+1.999460E-04,-9.682260E-01
24,+2.516000E-04,+9.800160E-01,+2.519110E-04,-9.711440E-01
25,+3.168000E-04,+9.849120E-01,+3.170110E-04,-9.741360E-01
26,+3.989000E-04,+9.901600E-01,+3.992770E-04,-9.771700E-01
27,+5.022000E-04,+9.960940E-01,+5.025240E-04,-9.803280E-01
28,+6.322000E-04,+1.002858E+00,+6.333700E-04,-9.618900E-01
29,+7.960000E-04,+1.010656E+00,+7.972000E-04,-9.870020E-01
30,+1.002000E-03,+1.020042E+00,+1.002930E-03,-9.906080E-01
31,+1.262000E-03,+1.030846E+00,+1.262670E-03,-9.943740E-01
32,+1.589000E-03,+1.043728E+00,+1.589820E-03,-9.984080E-01
33,+2.000000E-03,+1.059104E+00,+2.001490E-03,-1.002676E+00
