,I2,V2,If,Vf
0,+1.000000E-06,+1.006576E+00,+1.980490E-06,-1.003558E+00
1,+1.259000E-06,+1.023294E+00,+2.186390E-06,-1.021232E+00
2,+1.585000E-06,+1.102130E+00,+2.494180E-06,-1.100842E+00
3,+1.996000E-06,+1.102990E+00,+2.905180E-06,-1.101666E+00
4,+2.513000E-06,+1.041618E+00,+3.450400E-06,-1.039444E+00
5,+3.163000E-06,+1.104642E+00,+4.083660E-06,-1.103210E+00
6,+3.983000E-06,+1.050268E+00,+4.938120E-06,-1.047900E+00
7,+5.014000E-06,+1.053842E+00,+5.952100E-06,-1.052286E+00
8,+6.313000E-06,+1.057842E+00,+7.210600E-06,-1.056118E+00
9,+7.948000E-06,+1.108096E+00,+8.819800E-06,-1.106490E+00
10,+1.001000E-05,+1.109156E+00,+1.089460E-05,-1.107290E+00
11,+1.260000E-05,+1.110226E+00,+1.351300E-05,-1.108272E+00
12,+1.586000E-05,+1.111374E+00,+1.679440E-05,-1.109406E+00
13,+1.997000E-05,+1.112874E+00,+2.082880E-05,-1.110720E+00
14,+2.514000E-05,+1.114642E+00,+2.604600E-05,-1.112288E+00
15,+3.166000E-05,+1.116652E+00,+3.259680E-05,-1.114110E+00
16,+3.986000E-05,+1.118928E+00,+4.002400E-05,-1.116230E+00
17,+5.018000E-05,+1.120702E+00,+5.107240E-05,-1.117932E+00
18,+6.318000E-05,+1.124632E+00,+6.400580E-05,-1.121506E+00
19,+7.954000E-05,+1.128196E+00,+8.021850E-05,-1.124784E+00
20,+1.001000E-04,+1.118458E+00,+1.006963E-04,-1.114496E+00
21,+1.261000E-04,+1.125750E+00,+1.259360E-04,-1.121038E+00
22,+1.587000E-04,+1.144728E+00,+1.586910E-04,-1.139354E+00
23,+1.999000E-04,+1.153230E+00,+1.997820E-04,-1.146760E+00
24,+2.516000E-04,+1.164110E+00,+2.515420E-04,-1.156246E+00
25,+3.168000E-04,+1.177982E+00,+3.168530E-04,-1.168388E+00
26,+3.989000E-04,+1.195598E+00,+3.989170E-04,-1.183794E+00
27,+5.022000E-04,+1.217854E+00,+5.021380E-04,-1.203258E+00
28,+6.322000E-04,+1.245736E+00,+6.324940E-04,-1.227652E+00
29,+7.960000E-04,+1.280638E+00,+7.962930E-04,-1.258078E+00
30,+1.002000E-03,+1.324816E+00,+1.002540E-03,-1.296298E+00
31,+1.262000E-03,+1.380738E+00,+1.262230E-03,-1.344846E+00
32,+1.589000E-03,+1.453240E+00,+1.589220E-03,-1.407774E+00
33,+2.000000E-03,+1.553644E+00,+2.000850E-03,-1.494482E+00
