,I2,V2,If,Vf
0,+1.000000E-06,+3.932000E-01,+2.465940E-06,-4.023440E-01
1,+1.259000E-06,+4.161100E-01,+2.890510E-06,-4.217520E-01
2,+1.585000E-06,+9.690780E-01,+3.151920E-06,-9.667780E-01
3,+1.996000E-06,+9.709220E-01,+3.632820E-06,-9.686500E-01
4,+2.513000E-06,+9.729460E-01,+4.104380E-06,-9.705440E-01
5,+3.163000E-06,+9.586820E-01,+4.651980E-06,-9.563620E-01
6,+3.983000E-06,+6.130980E-01,+5.369500E-06,-6.058160E-01
7,+5.014000E-06,+9.790140E-01,+6.447600E-06,-9.765580E-01
8,+6.313000E-06,+9.709340E-01,+7.762400E-06,-9.683160E-01
9,+7.948000E-06,+9.831460E-01,+8.165000E-06,-9.806180E-01
10,+1.001000E-05,+9.775800E-01,+1.149160E-05,-9.741920E-01
11,+1.260000E-05,+9.876820E-01,+1.407600E-05,-9.846700E-01
12,+1.586000E-05,+9.899860E-01,+1.738230E-05,-9.868700E-01
13,+1.997000E-05,+9.878780E-01,+2.158750E-05,-9.845280E-01
14,+2.514000E-05,+9.949800E-01,+2.681390E-05,-9.914220E-01
15,+3.166000E-05,+9.946060E-01,+3.333450E-05,-9.907480E-01
16,+3.986000E-05,+1.000006E+00,+4.153150E-05,-9.960100E-01
17,+5.018000E-05,+1.002580E+00,+5.181190E-05,-9.983580E-01
18,+6.318000E-05,+1.005208E+00,+6.470040E-05,-1.000736E+00
19,+7.954000E-05,+1.006892E+00,+8.094700E-05,-1.002212E+00
20,+1.001000E-04,+1.009836E+00,+1.012871E-04,-1.004998E+00
21,+1.261000E-04,+9.608780E-01,+1.262710E-04,-9.569980E-01
22,+1.587000E-04,+1.016976E+00,+1.590760E-04,-1.010488E+00
23,+1.999000E-04,+1.020778E+00,+2.000850E-04,-1.013170E+00
24,+2.516000E-04,+1.024698E+00,+2.519980E-04,-1.015894E+00
25,+3.168000E-04,+1.029140E+00,+3.171570E-04,-1.018646E+00
26,+3.989000E-04,+1.034294E+00,+4.002100E-04,-1.021394E+00
27,+5.022000E-04,+1.039858E+00,+5.034000E-04,-1.024206E+00
28,+6.322000E-04,+1.046170E+00,+6.336200E-04,-1.027048E+00
29,+7.960000E-04,+1.053426E+00,+7.973000E-04,-1.029938E+00
30,+1.002000E-03,+1.062162E+00,+1.002970E-03,-1.032940E+00
31,+1.262000E-03,+1.072128E+00,+1.262210E-03,-1.036066E+00
32,+1.589000E-03,+1.083976E+00,+1.589250E-03,-1.039238E+00
33,+2.000000E-03,+1.098360E+00,+2.002300E-03,-1.042644E+00
