,I2,V2,If,Vf
0,+1.000000E-06,+1.183440E-01,+1.569090E-06,-1.159180E-01
1,+1.259000E-06,+3.185060E-01,+1.643310E-06,-3.174820E-01
2,+1.585000E-06,+3.264000E-01,+1.976880E-06,-3.253300E-01
3,+1.996000E-06,+3.343420E-01,+2.398130E-06,-3.333620E-01
4,+2.513000E-06,+3.424880E-01,+2.908080E-06,-3.413600E-01
5,+3.163000E-06,+3.507060E-01,+3.563250E-06,-3.494540E-01
6,+3.983000E-06,+3.589700E-01,+4.404670E-06,-3.577420E-01
7,+5.014000E-06,+2.791920E-01,+5.852510E-06,-2.779820E-01
8,+6.313000E-06,+3.017040E-01,+7.129500E-06,-2.999080E-01
9,+7.948000E-06,+3.849300E-01,+8.780900E-06,-3.833100E-01
10,+1.001000E-05,+3.935020E-01,+1.090650E-05,-3.915740E-01
11,+1.260000E-05,+4.021880E-01,+1.351310E-05,-4.002320E-01
12,+1.586000E-05,+4.106520E-01,+1.682390E-05,-4.087020E-01
13,+1.997000E-05,+4.195420E-01,+2.084840E-05,-4.173260E-01
14,+2.514000E-05,+4.285640E-01,+2.604990E-05,-4.261680E-01
15,+3.166000E-05,+4.376200E-01,+3.259310E-05,-4.350400E-01
16,+3.986000E-05,+4.468580E-01,+4.063500E-05,-4.440820E-01
17,+5.018000E-05,+4.558020E-01,+5.109080E-05,-4.528540E-01
18,+6.318000E-05,+4.660120E-01,+6.406360E-05,-4.626080E-01
19,+7.954000E-05,+4.759640E-01,+8.040040E-05,-4.721680E-01
20,+1.001000E-04,+4.864220E-01,+1.008468E-04,-4.818500E-01
21,+1.261000E-04,+4.911540E-01,+1.266010E-04,-4.864020E-01
22,+1.587000E-04,+5.080920E-01,+1.591260E-04,-5.021760E-01
23,+1.999000E-04,+5.197920E-01,+2.002850E-04,-5.126800E-01
24,+2.516000E-04,+5.320400E-01,+2.519580E-04,-5.233040E-01
25,+3.168000E-04,+5.448280E-01,+3.171770E-04,-5.341540E-01
26,+3.989000E-04,+5.582800E-01,+3.994900E-04,-5.451140E-01
27,+5.022000E-04,+5.724720E-01,+5.027200E-04,-5.561800E-01
28,+6.322000E-04,+5.875680E-01,+6.329300E-04,-5.673460E-01
29,+7.960000E-04,+6.036900E-01,+7.966400E-04,-5.785460E-01
30,+1.002000E-03,+6.212600E-01,+1.002540E-03,-5.897620E-01
31,+1.262000E-03,+6.403160E-01,+1.262270E-03,-6.010240E-01
32,+1.589000E-03,+6.613540E-01,+1.589250E-03,-6.122500E-01
33,+2.000000E-03,+6.850160E-01,+2.000910E-03,-6.234520E-01
