,I2,V2,If,Vf
0,+1.000000E-06,+3.163140E-01,+1.427240E-06,-3.145880E-01
1,+1.259000E-06,+6.037380E-01,+1.533030E-06,-6.022800E-01
2,+1.585000E-06,+6.096600E-01,+1.886210E-06,-6.083680E-01
3,+1.996000E-06,+6.150520E-01,+2.269450E-06,-6.141060E-01
4,+2.513000E-06,+6.210980E-01,+2.772290E-06,-6.198520E-01
5,+3.163000E-06,+6.270400E-01,+3.440720E-06,-6.257820E-01
6,+3.983000E-06,+6.329920E-01,+4.262810E-06,-6.316880E-01
7,+5.014000E-06,+6.388560E-01,+5.284670E-06,-6.375840E-01
8,+6.313000E-06,+6.447700E-01,+6.582570E-06,-6.434500E-01
9,+7.948000E-06,+6.507140E-01,+8.229680E-06,-6.492920E-01
10,+1.001000E-05,+6.536660E-01,+1.029810E-05,-6.520120E-01
11,+1.260000E-05,+6.627780E-01,+1.290590E-05,-6.610640E-01
12,+1.586000E-05,+6.687780E-01,+1.619670E-05,-6.670260E-01
13,+1.997000E-05,+6.748620E-01,+2.035570E-05,-6.729400E-01
14,+2.514000E-05,+6.810300E-01,+2.554330E-05,-6.788560E-01
15,+3.166000E-05,+6.872080E-01,+3.210710E-05,-6.848260E-01
16,+3.986000E-05,+6.924320E-01,+4.026780E-05,-6.899400E-01
17,+5.018000E-05,+6.996620E-01,+5.061650E-05,-6.968140E-01
18,+6.318000E-05,+7.061120E-01,+6.352390E-05,-7.029000E-01
19,+7.954000E-05,+7.126460E-01,+7.987600E-05,-7.090660E-01
20,+1.001000E-04,+7.192760E-01,+1.004154E-04,-7.152880E-01
21,+1.261000E-04,+7.124780E-01,+1.263640E-04,-7.082660E-01
22,+1.587000E-04,+7.336160E-01,+1.590340E-04,-7.281180E-01
23,+1.999000E-04,+7.413900E-01,+2.000740E-04,-7.346960E-01
24,+2.516000E-04,+7.495860E-01,+2.518360E-04,-7.414160E-01
25,+3.168000E-04,+7.582840E-01,+3.170750E-04,-7.482240E-01
26,+3.989000E-04,+7.675500E-01,+3.991520E-04,-7.551420E-01
27,+5.022000E-04,+7.775220E-01,+5.024480E-04,-7.621760E-01
28,+6.322000E-04,+7.883800E-01,+6.328850E-04,-7.692660E-01
29,+7.960000E-04,+8.002400E-01,+7.963500E-04,-7.764280E-01
30,+1.002000E-03,+8.134460E-01,+1.002060E-03,-7.836360E-01
31,+1.262000E-03,+8.280740E-01,+1.261710E-03,-7.908980E-01
32,+1.589000E-03,+8.446420E-01,+1.588800E-03,-7.981980E-01
33,+2.000000E-03,+8.636760E-01,+2.000450E-03,-8.055060E-01
