,I2,V2,If,Vf
0,+1.000000E-06,+2.515260E-01,+2.276200E-06,-2.452360E-01
1,+1.259000E-06,+6.682000E-01,+2.561550E-06,-6.662120E-01
2,+1.585000E-06,+6.726800E-01,+2.920420E-06,-6.704960E-01
3,+1.996000E-06,+6.773620E-01,+3.336590E-06,-6.751740E-01
4,+2.513000E-06,+6.821120E-01,+3.869000E-06,-6.799220E-01
5,+3.163000E-06,+6.869080E-01,+4.394300E-06,-6.846020E-01
6,+3.983000E-06,+6.919660E-01,+5.338000E-06,-6.895680E-01
7,+5.014000E-06,+6.968500E-01,+6.322210E-06,-6.946360E-01
8,+6.313000E-06,+7.018080E-01,+7.677540E-06,-6.996460E-01
9,+7.948000E-06,+7.013860E-01,+9.385170E-06,-6.988420E-01
10,+1.001000E-05,+5.462840E-01,+1.127950E-05,-5.437820E-01
11,+1.260000E-05,+7.172960E-01,+1.394640E-05,-7.147640E-01
12,+1.586000E-05,+7.226840E-01,+1.629200E-05,-7.199460E-01
13,+1.997000E-05,+7.252060E-01,+2.130760E-05,-6.242540E-01
14,+2.514000E-05,+7.311740E-01,+2.645820E-05,-7.279080E-01
15,+3.166000E-05,+7.389600E-01,+3.298590E-05,-7.355580E-01
16,+3.986000E-05,+7.443360E-01,+4.123820E-05,-7.408080E-01
17,+5.018000E-05,+7.499060E-01,+5.152870E-05,-7.460700E-01
18,+6.318000E-05,+7.546300E-01,+6.450220E-05,-7.505320E-01
19,+7.954000E-05,+7.612240E-01,+7.983300E-05,-7.566880E-01
20,+1.001000E-04,+7.661680E-01,+1.001430E-04,-7.615740E-01
21,+1.261000E-04,+7.726540E-01,+1.261200E-04,-7.672900E-01
22,+1.587000E-04,+7.792900E-01,+1.588450E-04,-7.729640E-01
23,+1.999000E-04,+7.862260E-01,+1.999800E-04,-7.787080E-01
24,+2.516000E-04,+7.934960E-01,+2.517230E-04,-7.845380E-01
25,+3.168000E-04,+8.012440E-01,+3.170120E-04,-7.903940E-01
26,+3.989000E-04,+8.095480E-01,+3.997400E-04,-7.963720E-01
27,+5.022000E-04,+8.185380E-01,+5.029900E-04,-8.024580E-01
28,+6.322000E-04,+8.283560E-01,+6.332000E-04,-8.086080E-01
29,+7.960000E-04,+8.392040E-01,+7.968000E-04,-8.148480E-01
30,+1.002000E-03,+8.507140E-01,+1.002670E-03,-8.206720E-01
31,+1.262000E-03,+8.652580E-01,+1.262360E-03,-8.275860E-01
32,+1.589000E-03,+8.809300E-01,+1.589430E-03,-8.340520E-01
33,+2.000000E-03,+8.991340E-01,+2.001140E-03,-8.405600E-01
