,I2,V2,If,Vf
0,+1.000000E-06,+2.066956E+00,+1.461460E-06,-2.065604E+00
1,+1.259000E-06,+2.999700E+00,+1.529500E-07,-3.000178E+00
2,+1.585000E-06,+2.999500E+00,+2.734700E-07,-2.998946E+00
3,+1.996000E-06,+2.999460E+00,+1.442500E-07,-2.998948E+00
4,+2.513000E-06,+2.999380E+00,+2.515560E-07,-2.998998E+00
5,+3.163000E-06,+2.999340E+00,+2.591600E-07,-2.990338E+00
6,+3.983000E-06,+2.999360E+00,+2.874000E-07,-2.999024E+00
7,+5.014000E-06,+2.999320E+00,+2.824200E-07,-2.999022E+00
8,+6.313000E-06,+2.999300E+00,+2.652300E-07,-2.999072E+00
9,+7.948000E-06,+2.999280E+00,+2.926000E-07,-2.999040E+00
10,+1.001000E-05,+2.999280E+00,+2.979100E-07,-2.999078E+00
11,+1.260000E-05,+2.999280E+00,+2.650800E-07,-2.999082E+00
12,+1.586000E-05,+2.999280E+00,+2.847900E-07,-2.999056E+00
13,+1.997000E-05,+2.999280E+00,+2.688500E-07,-2.999066E+00
14,+2.514000E-05,+2.999280E+00,+2.576750E-05,-2.999058E+00
15,+3.166000E-05,+2.078592E+00,+3.231060E-05,-2.076204E+00
16,+3.986000E-05,+2.087550E+00,+4.048410E-05,-2.085102E+00
17,+5.018000E-05,+2.098042E+00,+5.076770E-05,-2.095368E+00
18,+6.318000E-05,+2.109764E+00,+6.368900E-05,-2.106936E+00
19,+7.954000E-05,+2.122706E+00,+8.008780E-05,-2.119708E+00
20,+1.001000E-04,+2.136624E+00,+1.004229E-04,-2.132944E+00
21,+1.261000E-04,+2.116288E+00,+1.259070E-04,-2.112326E+00
22,+1.587000E-04,+2.165562E+00,+1.586210E-04,-2.160566E+00
23,+1.999000E-04,+2.181880E+00,+1.998030E-04,-2.175818E+00
24,+2.516000E-04,+2.193000E+00,+2.514690E-04,-2.185736E+00
25,+3.168000E-04,+2.209380E+00,+3.165820E-04,-2.200434E+00
26,+3.989000E-04,+2.227180E+00,+3.986990E-04,-2.216070E+00
27,+5.022000E-04,+2.246440E+00,+5.024200E-04,-2.232662E+00
28,+6.322000E-04,+2.267500E+00,+6.323470E-04,-2.250340E+00
29,+7.960000E-04,+2.290640E+00,+7.961310E-04,-2.269208E+00
30,+1.002000E-03,+2.316640E+00,+1.002180E-03,-2.289350E+00
31,+1.262000E-03,+2.345180E+00,+1.261850E-03,-2.311168E+00
32,+1.589000E-03,+2.377280E+00,+1.588900E-03,-2.334492E+00
33,+2.000000E-03,+2.413200E+00,+2.000520E-03,-2.359234E+00
