,I2,V2,If,Vf
0,+1.000000E-06,+5.454800E-02,+1.730480E-06,-5.163400E-02
1,+1.259000E-06,+3.101460E-01,+1.986350E-06,-3.085620E-01
2,+1.585000E-06,+3.190140E-01,+2.274710E-06,-3.170460E-01
3,+1.996000E-06,+3.275340E-01,+2.645940E-06,-3.252560E-01
4,+2.513000E-06,+3.353900E-01,+3.160750E-06,-3.335240E-01
5,+3.163000E-06,+3.440100E-01,+3.831540E-06,-3.419280E-01
6,+3.983000E-06,+3.526100E-01,+4.611520E-06,-3.505140E-01
7,+5.014000E-06,+3.566000E-01,+5.652310E-06,-3.543620E-01
8,+6.313000E-06,+3.697180E-01,+6.951950E-06,-3.674360E-01
9,+7.948000E-06,+3.782060E-01,+8.612200E-06,-3.759840E-01
10,+1.001000E-05,+3.872440E-01,+1.070020E-05,-3.848300E-01
11,+1.260000E-05,+3.959620E-01,+1.330290E-05,-3.908360E-01
12,+1.586000E-05,+4.028260E-01,+1.653450E-05,-4.000960E-01
13,+1.997000E-05,+4.139460E-01,+2.088180E-05,-4.112340E-01
14,+2.514000E-05,+4.218820E-01,+2.606780E-05,-4.188440E-01
15,+3.166000E-05,+4.323780E-01,+3.251110E-05,-4.290960E-01
16,+3.986000E-05,+4.418340E-01,+4.067700E-05,-4.382320E-01
17,+5.018000E-05,+4.514840E-01,+5.087580E-05,-4.475540E-01
18,+6.318000E-05,+4.611760E-01,+6.378650E-05,-4.570700E-01
19,+7.954000E-05,+4.711940E-01,+8.007700E-05,-4.667680E-01
20,+1.001000E-04,+4.816100E-01,+1.005743E-04,-4.765940E-01
21,+1.261000E-04,+4.863300E-01,+1.264900E-04,-4.817700E-01
22,+1.587000E-04,+5.036920E-01,+1.591200E-04,-4.971960E-01
23,+1.999000E-04,+5.155500E-01,+2.003000E-04,-5.078120E-01
24,+2.516000E-04,+5.278620E-01,+2.520900E-04,-5.185600E-01
25,+3.168000E-04,+5.407860E-01,+3.167070E-04,-5.294920E-01
26,+3.989000E-04,+5.543560E-01,+3.988060E-04,-5.405760E-01
27,+5.022000E-04,+5.684980E-01,+5.023040E-04,-5.517140E-01
28,+6.322000E-04,+5.838880E-01,+6.328080E-04,-5.629880E-01
29,+7.960000E-04,+6.001000E-01,+7.963910E-04,-5.742800E-01
30,+1.002000E-03,+6.178280E-01,+1.002580E-03,-5.856300E-01
31,+1.262000E-03,+6.369860E-01,+1.262160E-03,-5.969500E-01
32,+1.589000E-03,+6.581680E-01,+1.589230E-03,-6.083020E-01
33,+2.000000E-03,+6.818640E-01,+2.000950E-03,-6.196160E-01
