,I2,V2,If,Vf
0,+1.000000E-06,+3.507000E-01,+1.652200E-06,-3.448320E-01
1,+1.259000E-06,+8.887280E-01,+1.976260E-06,-8.856680E-01
2,+1.585000E-06,+8.904300E-01,+2.276270E-06,-8.881780E-01
3,+1.996000E-06,+8.930300E-01,+2.687540E-06,-8.907980E-01
4,+2.513000E-06,+8.957360E-01,+3.204890E-06,-8.934400E-01
5,+3.163000E-06,+8.990220E-01,+3.881870E-06,-8.965380E-01
6,+3.983000E-06,+9.011260E-01,+4.639370E-06,-8.987560E-01
7,+5.014000E-06,+9.038780E-01,+5.694250E-06,-9.014200E-01
8,+6.313000E-06,+9.066160E-01,+7.041000E-06,-9.041660E-01
9,+7.948000E-06,+9.093860E-01,+8.664560E-06,-9.068700E-01
10,+1.001000E-05,+6.316140E-01,+1.000900E-05,-6.312620E-01
11,+1.260000E-05,+9.078300E-01,+1.255600E-05,-9.049680E-01
12,+1.586000E-05,+9.119280E-01,+1.678860E-05,-9.087460E-01
13,+1.997000E-05,+9.159260E-01,+2.094570E-05,-9.126020E-01
14,+2.514000E-05,+9.238680E-01,+2.614160E-05,-9.205320E-01
15,+3.166000E-05,+9.268940E-01,+3.172700E-05,-9.233160E-01
16,+3.986000E-05,+9.270600E-01,+4.081580E-05,-9.231860E-01
17,+5.018000E-05,+9.329320E-01,+5.117400E-05,-9.288620E-01
18,+6.318000E-05,+9.359960E-01,+6.421280E-05,-9.316580E-01
19,+7.954000E-05,+9.392700E-01,+8.046930E-05,-9.344480E-01
20,+1.001000E-04,+8.728280E-01,+9.998600E-05,-8.700560E-01
21,+1.261000E-04,+9.452540E-01,+1.262990E-04,-9.399700E-01
22,+1.587000E-04,+9.492580E-01,+1.596100E-04,-9.430500E-01
23,+1.999000E-04,+9.535000E-01,+1.999220E-04,-9.461680E-01
24,+2.516000E-04,+9.579680E-01,+2.515330E-04,-9.492620E-01
25,+3.168000E-04,+9.629180E-01,+3.168690E-04,-9.524740E-01
26,+3.989000E-04,+9.684980E-01,+3.989050E-04,-9.557040E-01
27,+5.022000E-04,+9.746760E-01,+5.026400E-04,-9.590620E-01
28,+6.322000E-04,+9.817080E-01,+6.328200E-04,-9.625320E-01
29,+7.960000E-04,+9.898040E-01,+7.966400E-04,-9.662000E-01
30,+1.002000E-03,+9.836520E-01,+1.002460E-03,-9.552340E-01
31,+1.262000E-03,+1.010454E+00,+1.262120E-03,-9.741320E-01
32,+1.589000E-03,+1.023700E+00,+1.589170E-03,-9.784480E-01
33,+2.000000E-03,+1.039386E+00,+2.000850E-03,-9.830380E-01
