,I2,V2,If,Vf
0,+1.000000E-06,+2.385560E-01,+1.797200E-06,-2.427720E-01
1,+1.259000E-06,+6.361460E-01,+1.952630E-06,-6.346540E-01
2,+1.585000E-06,+6.427200E-01,+2.291300E-06,-6.398900E-01
3,+1.996000E-06,+6.486020E-01,+2.759660E-06,-6.450300E-01
4,+2.513000E-06,+6.525220E-01,+3.240530E-06,-6.502740E-01
5,+3.163000E-06,+6.600060E-01,+3.880220E-06,-6.555040E-01
6,+3.983000E-06,+6.650360E-01,+4.693240E-06,-6.609000E-01
7,+5.014000E-06,+6.683360E-01,+5.715140E-06,-6.662720E-01
8,+6.313000E-06,+6.738340E-01,+6.987690E-06,-6.717580E-01
9,+7.948000E-06,+6.793420E-01,+8.676850E-06,-6.772340E-01
10,+1.001000E-05,+5.430380E-01,+1.069030E-05,-5.419980E-01
11,+1.260000E-05,+6.870600E-01,+1.331200E-05,-6.845400E-01
12,+1.586000E-05,+6.933220E-01,+1.661810E-05,-6.906980E-01
13,+1.997000E-05,+7.020620E-01,+2.073460E-05,-6.992820E-01
14,+2.514000E-05,+7.078360E-01,+2.602120E-05,-7.048520E-01
15,+3.166000E-05,+7.136100E-01,+3.257770E-05,-7.104260E-01
16,+3.986000E-05,+7.195680E-01,+4.075420E-05,-7.160460E-01
17,+5.018000E-05,+7.254020E-01,+5.107320E-05,-7.217020E-01
18,+6.318000E-05,+7.314200E-01,+6.397790E-05,-7.273800E-01
19,+7.954000E-05,+7.375960E-01,+8.027880E-05,-7.330720E-01
20,+1.001000E-04,+7.444560E-01,+1.007796E-04,-7.388740E-01
21,+1.261000E-04,+7.295120E-01,+1.260330E-04,-7.248760E-01
22,+1.587000E-04,+7.570580E-01,+1.587340E-04,-7.507120E-01
23,+1.999000E-04,+7.643960E-01,+2.009400E-04,-7.568800E-01
24,+2.516000E-04,+7.722520E-01,+2.517550E-04,-7.631300E-01
25,+3.168000E-04,+7.803040E-01,+3.169190E-04,-7.694880E-01
26,+3.989000E-04,+7.892720E-01,+3.990330E-04,-7.759140E-01
27,+5.022000E-04,+7.987480E-01,+5.024800E-04,-7.824700E-01
28,+6.322000E-04,+8.090280E-01,+6.327840E-04,-7.890960E-01
29,+7.960000E-04,+8.203700E-01,+7.971500E-04,-7.957820E-01
30,+1.002000E-03,+8.331980E-01,+1.002890E-03,-8.026020E-01
31,+1.262000E-03,+8.473580E-01,+1.262520E-03,-8.097580E-01
32,+1.589000E-03,+8.634060E-01,+1.589720E-03,-8.162200E-01
33,+2.000000E-03,+8.820320E-01,+2.001320E-03,-8.230880E-01
