,I2,V2,If,Vf
0,+1.000000E-06,+2.589840E-01,+1.851700E-06,-2.553640E-01
1,+1.259000E-06,+4.834040E-01,+1.873390E-06,-4.824660E-01
2,+1.585000E-06,+4.903200E-01,+2.171460E-06,-4.888000E-01
3,+1.996000E-06,+3.377900E-01,+2.560700E-06,-3.369480E-01
4,+2.513000E-06,+5.033820E-01,+3.133990E-06,-5.022120E-01
5,+3.163000E-06,+5.100740E-01,+3.760000E-06,-5.087060E-01
6,+3.983000E-06,+5.168560E-01,+4.563090E-06,-5.154800E-01
7,+5.014000E-06,+5.237340E-01,+5.597610E-06,-5.223080E-01
8,+6.313000E-06,+5.305960E-01,+6.882100E-06,-5.291420E-01
9,+7.948000E-06,+5.375500E-01,+8.491700E-06,-5.360700E-01
10,+1.001000E-05,+5.447580E-01,+1.060800E-05,-5.431320E-01
11,+1.260000E-05,+5.518320E-01,+1.314860E-05,-5.501220E-01
12,+1.586000E-05,+5.590840E-01,+1.642980E-05,-5.572880E-01
13,+1.997000E-05,+5.664140E-01,+2.059400E-05,-5.644700E-01
14,+2.514000E-05,+5.738220E-01,+2.586310E-05,-5.717200E-01
15,+3.166000E-05,+5.812900E-01,+3.233430E-05,-5.789320E-01
16,+3.986000E-05,+5.889080E-01,+4.050510E-05,-5.862980E-01
17,+5.018000E-05,+5.965940E-01,+5.088720E-05,-5.937640E-01
18,+6.318000E-05,+6.044400E-01,+6.380120E-05,-6.012880E-01
19,+7.954000E-05,+6.125380E-01,+8.008980E-05,-6.089460E-01
20,+1.001000E-04,+6.210280E-01,+1.003920E-04,-6.167320E-01
21,+1.261000E-04,+6.294860E-01,+1.263870E-04,-6.247220E-01
22,+1.587000E-04,+6.385780E-01,+1.590770E-04,-6.328500E-01
23,+1.999000E-04,+6.481160E-01,+2.000620E-04,-6.411680E-01
24,+2.516000E-04,+6.580840E-01,+2.519080E-04,-6.496340E-01
25,+3.168000E-04,+6.686080E-01,+3.171250E-04,-6.582320E-01
26,+3.989000E-04,+6.797380E-01,+3.991700E-04,-6.669560E-01
27,+5.022000E-04,+6.915880E-01,+5.024730E-04,-6.758100E-01
28,+6.322000E-04,+7.043160E-01,+6.328570E-04,-6.847280E-01
29,+7.960000E-04,+7.181240E-01,+7.966400E-04,-6.937140E-01
30,+1.002000E-03,+7.332360E-01,+1.002300E-03,-7.027180E-01
31,+1.262000E-03,+7.498980E-01,+1.261870E-03,-7.117660E-01
32,+1.589000E-03,+7.684400E-01,+1.588940E-03,-7.208420E-01
33,+2.000000E-03,+7.895080E-01,+2.000640E-03,-7.299000E-01
