,I2,V2,If,Vf
0,+1.000000E-06,+2.346440E-01,+2.615300E-06,-2.307220E-01
1,+1.259000E-06,+7.363760E-01,+2.723220E-06,-7.325460E-01
2,+1.585000E-06,+7.414980E-01,+2.974200E-06,-7.390880E-01
3,+1.996000E-06,+7.463480E-01,+3.364000E-06,-7.440920E-01
4,+2.513000E-06,+7.515420E-01,+3.960800E-06,-7.488840E-01
5,+3.163000E-06,+7.684760E-01,+4.577690E-06,-7.661300E-01
6,+3.983000E-06,+7.617840E-01,+5.398500E-06,-7.591020E-01
7,+5.014000E-06,+7.764920E-01,+6.351100E-06,-7.740480E-01
8,+6.313000E-06,+7.804000E-01,+7.633700E-06,-7.780000E-01
9,+7.948000E-06,+7.845100E-01,+9.517970E-06,-7.820440E-01
10,+1.001000E-05,+7.817840E-01,+1.149540E-05,-7.787260E-01
11,+1.260000E-05,+7.929180E-01,+1.402500E-05,-7.900640E-01
12,+1.586000E-05,+7.971800E-01,+1.613000E-05,-7.942460E-01
13,+1.997000E-05,+7.973880E-01,+2.037400E-05,-7.941340E-01
14,+2.514000E-05,+8.025600E-01,+2.556500E-05,-7.989440E-01
15,+3.166000E-05,+8.075180E-01,+3.323430E-05,-8.037720E-01
16,+3.986000E-05,+8.147160E-01,+4.143460E-05,-8.108640E-01
17,+5.018000E-05,+8.172880E-01,+5.169290E-05,-8.132140E-01
18,+6.318000E-05,+8.222000E-01,+6.460320E-05,-8.177800E-01
19,+7.954000E-05,+8.281260E-01,+8.094050E-05,-8.233440E-01
20,+1.001000E-04,+7.845420E-01,+1.002280E-04,-7.815060E-01
21,+1.261000E-04,+8.370600E-01,+1.271600E-04,-8.314960E-01
22,+1.587000E-04,+8.425340E-01,+1.588520E-04,-8.360100E-01
23,+1.999000E-04,+8.480660E-01,+2.002060E-04,-8.405320E-01
24,+2.516000E-04,+8.283180E-01,+2.517970E-04,-8.204600E-01
25,+3.168000E-04,+8.604940E-01,+3.171200E-04,-8.497260E-01
26,+3.989000E-04,+8.485520E-01,+3.992790E-04,-8.363060E-01
27,+5.022000E-04,+8.593420E-01,+5.024440E-04,-8.443380E-01
28,+6.322000E-04,+8.710620E-01,+6.327890E-04,-8.523080E-01
29,+7.960000E-04,+8.936460E-01,+7.972500E-04,-8.694440E-01
30,+1.002000E-03,+9.048980E-01,+1.002770E-03,-8.746960E-01
31,+1.262000E-03,+9.175280E-01,+1.262490E-03,-8.801420E-01
32,+1.589000E-03,+9.296900E-01,+1.589520E-03,-8.838240E-01
33,+2.000000E-03,+9.494080E-01,+2.001400E-03,-8.914920E-01
