,I2,V2,If,Vf
0,+1.000000E-06,+3.022940E-01,+1.831200E-06,-3.045060E-01
1,+1.259000E-06,+5.771720E-01,+1.893900E-06,-5.756960E-01
2,+1.585000E-06,+5.832840E-01,+2.262040E-06,-5.814860E-01
3,+1.996000E-06,+5.885460E-01,+2.699960E-06,-5.874940E-01
4,+2.513000E-06,+5.941060E-01,+3.220470E-06,-5.929640E-01
5,+3.163000E-06,+6.000240E-01,+3.874900E-06,-5.988840E-01
6,+3.983000E-06,+6.060860E-01,+4.715920E-06,-6.047920E-01
7,+5.014000E-06,+4.805360E-01,+5.657410E-06,-4.792300E-01
8,+6.313000E-06,+6.206940E-01,+6.984900E-06,-6.147420E-01
9,+7.948000E-06,+6.242660E-01,+8.650880E-06,-6.228020E-01
10,+1.001000E-05,+5.462100E-01,+1.065980E-05,-5.445500E-01
11,+1.260000E-05,+6.339860E-01,+1.292740E-05,-6.322640E-01
12,+1.586000E-05,+6.428720E-01,+1.619980E-05,-6.411080E-01
13,+1.997000E-05,+6.492620E-01,+2.033180E-05,-6.473360E-01
14,+2.514000E-05,+6.556940E-01,+2.554580E-05,-6.536040E-01
15,+3.166000E-05,+6.621440E-01,+3.209430E-05,-6.598720E-01
16,+3.986000E-05,+6.686900E-01,+4.022100E-05,-6.661660E-01
17,+5.018000E-05,+6.747220E-01,+5.059830E-05,-6.719940E-01
18,+6.318000E-05,+6.821640E-01,+6.355220E-05,-6.789740E-01
19,+7.954000E-05,+6.890340E-01,+7.997090E-05,-6.855100E-01
20,+1.001000E-04,+6.962200E-01,+1.004582E-04,-6.922180E-01
21,+1.261000E-04,+6.913320E-01,+1.264170E-04,-6.870540E-01
22,+1.587000E-04,+7.112540E-01,+1.590620E-04,-7.057520E-01
23,+1.999000E-04,+7.194540E-01,+2.001870E-04,-7.127540E-01
24,+2.516000E-04,+7.280760E-01,+2.519200E-04,-7.199080E-01
25,+3.168000E-04,+7.372320E-01,+3.170910E-04,-7.271740E-01
26,+3.989000E-04,+7.469640E-01,+3.992230E-04,-7.345420E-01
27,+5.022000E-04,+7.574160E-01,+5.024480E-04,-7.419780E-01
28,+6.322000E-04,+7.687000E-01,+6.327740E-04,-7.495640E-01
29,+7.960000E-04,+7.810440E-01,+7.964280E-04,-7.571840E-01
30,+1.002000E-03,+7.947440E-01,+1.002110E-03,-7.648460E-01
31,+1.262000E-03,+8.098300E-01,+1.261720E-03,-7.725360E-01
32,+1.589000E-03,+8.269180E-01,+1.588740E-03,-7.802440E-01
33,+2.000000E-03,+8.464480E-01,+2.000450E-03,-7.879900E-01
