,I2,V2,If,Vf
0,+1.000000E-06,+6.046600E-02,+1.618120E-06,-5.900200E-02
1,+1.259000E-06,+3.095280E-01,+1.920200E-06,-3.077700E-01
2,+1.585000E-06,+3.181520E-01,+2.289600E-06,-3.160900E-01
3,+1.996000E-06,+3.269000E-01,+2.625540E-06,-3.246980E-01
4,+2.513000E-06,+3.352980E-01,+3.138580E-06,-3.332840E-01
5,+3.163000E-06,+3.438960E-01,+3.812950E-06,-3.417520E-01
6,+3.983000E-06,+3.522840E-01,+4.576340E-06,-3.502040E-01
7,+5.014000E-06,+3.609460E-01,+5.635310E-06,-3.586040E-01
8,+6.313000E-06,+3.694560E-01,+6.943900E-06,-3.671880E-01
9,+7.948000E-06,+3.780380E-01,+8.571600E-06,-3.757260E-01
10,+1.001000E-05,+3.870400E-01,+1.073780E-05,-3.845920E-01
11,+1.260000E-05,+3.933560E-01,+1.324510E-05,-3.907120E-01
12,+1.586000E-05,+4.047520E-01,+1.661530E-05,-4.021020E-01
13,+1.997000E-05,+4.138040E-01,+2.071080E-05,-4.109440E-01
14,+2.514000E-05,+4.230200E-01,+2.593470E-05,-4.199300E-01
15,+3.166000E-05,+4.322380E-01,+3.239860E-05,-4.290160E-01
16,+3.986000E-05,+4.416180E-01,+4.057810E-05,-4.381740E-01
17,+5.018000E-05,+4.512820E-01,+5.085210E-05,-4.475860E-01
18,+6.318000E-05,+4.606920E-01,+6.380380E-05,-4.566960E-01
19,+7.954000E-05,+4.711440E-01,+7.945200E-05,-4.667060E-01
20,+1.001000E-04,+4.812240E-01,+1.005059E-04,-4.765140E-01
21,+1.261000E-04,+4.863020E-01,+1.260190E-04,-4.816580E-01
22,+1.587000E-04,+5.036260E-01,+1.592500E-04,-4.971240E-01
23,+1.999000E-04,+5.154920E-01,+1.996930E-04,-5.077400E-01
24,+2.516000E-04,+5.278160E-01,+2.514720E-04,-5.185040E-01
25,+3.168000E-04,+5.406720E-01,+3.167280E-04,-5.294800E-01
26,+3.989000E-04,+5.543040E-01,+3.988590E-04,-5.405680E-01
27,+5.022000E-04,+5.686280E-01,+5.026600E-04,-5.517300E-01
28,+6.322000E-04,+5.838380E-01,+6.328500E-04,-5.629940E-01
29,+7.960000E-04,+6.000540E-01,+7.965300E-04,-5.743040E-01
30,+1.002000E-03,+6.176420E-01,+1.002510E-03,-5.861180E-01
31,+1.262000E-03,+6.369060E-01,+1.262170E-03,-5.970000E-01
32,+1.589000E-03,+6.580940E-01,+1.589280E-03,-6.083380E-01
33,+2.000000E-03,+6.818760E-01,+2.000950E-03,-6.196580E-01
