,I2,V2,If,Vf
0,+1.000000E-06,+2.869600E-02,+1.875560E-06,-2.916400E-02
1,+1.259000E-06,+6.883600E-02,+2.011340E-06,-6.927000E-02
2,+1.585000E-06,+7.927000E-02,+2.271710E-06,-7.961200E-02
3,+1.996000E-06,+6.373000E-02,+2.775200E-06,-6.056200E-02
4,+2.513000E-06,+7.401800E-02,+3.227400E-06,-7.164200E-02
5,+3.163000E-06,+1.095960E-01,+3.885900E-06,-1.109600E-01
6,+3.983000E-06,+1.246340E-01,+4.649700E-06,-1.254820E-01
7,+5.014000E-06,+1.409120E-01,+5.610600E-06,-1.416940E-01
8,+6.313000E-06,+1.595780E-01,+6.775600E-06,-1.611900E-01
9,+7.948000E-06,+1.817400E-01,+8.322100E-06,-1.835620E-01
10,+1.001000E-05,+2.106500E-01,+1.015148E-05,-2.127860E-01
11,+1.260000E-05,+2.466420E-01,+1.294240E-05,-2.517920E-01
12,+1.586000E-05,+2.954380E-01,+1.608210E-05,-3.037160E-01
13,+1.997000E-05,+3.442760E-01,+2.006810E-05,-3.496200E-01
14,+2.514000E-05,+3.781680E-01,+2.520250E-05,-3.795400E-01
15,+3.166000E-05,+4.036880E-01,+3.163150E-05,-4.026200E-01
16,+3.986000E-05,+4.221340E-01,+3.965260E-05,-4.200160E-01
17,+5.018000E-05,+4.361640E-01,+4.985290E-05,-4.334540E-01
18,+6.318000E-05,+4.499660E-01,+6.192100E-05,-4.466860E-01
19,+7.954000E-05,+4.619720E-01,+7.874220E-05,-4.584720E-01
20,+1.001000E-04,+4.748340E-01,+9.914550E-05,-4.703060E-01
21,+1.261000E-04,+4.831540E-01,+1.243090E-04,-4.780180E-01
22,+1.587000E-04,+4.992560E-01,+1.568440E-04,-4.930880E-01
23,+1.999000E-04,+5.118640E-01,+1.978970E-04,-5.043880E-01
24,+2.516000E-04,+5.248160E-01,+2.495590E-04,-5.157500E-01
25,+3.168000E-04,+5.382060E-01,+3.145780E-04,-5.271740E-01
26,+3.989000E-04,+5.521480E-01,+3.972600E-04,-5.386260E-01
27,+5.022000E-04,+5.667820E-01,+5.004000E-04,-5.501200E-01
28,+6.322000E-04,+5.821960E-01,+6.303600E-04,-5.616340E-01
29,+7.960000E-04,+5.986080E-01,+7.938800E-04,-5.731320E-01
30,+1.002000E-03,+6.166820E-01,+9.991150E-04,-5.846140E-01
31,+1.262000E-03,+6.359260E-01,+1.259190E-03,-5.960900E-01
32,+1.589000E-03,+6.571740E-01,+1.585990E-03,-6.075340E-01
33,+2.000000E-03,+6.809700E-01,+1.997270E-03,-6.189240E-01
