,I2,V2,If,Vf
0,+1.000000E-06,+1.016518E+00,+2.167090E-06,-1.014426E+00
1,+1.259000E-06,+1.102930E+00,+2.145600E-06,-1.101776E+00
2,+1.585000E-06,+1.103688E+00,+2.483500E-06,-1.102506E+00
3,+1.996000E-06,+1.104450E+00,+2.903700E-06,-1.103250E+00
4,+2.513000E-06,+1.105226E+00,+3.408600E-06,-1.103996E+00
5,+3.163000E-06,+1.106010E+00,+4.037100E-06,-1.104764E+00
6,+3.983000E-06,+1.106816E+00,+4.837600E-06,-1.105522E+00
7,+5.014000E-06,+1.107666E+00,+5.779100E-06,-1.106326E+00
8,+6.313000E-06,+1.108536E+00,+7.064800E-06,-1.107138E+00
9,+7.948000E-06,+1.109432E+00,+8.690500E-06,-1.108028E+00
10,+1.001000E-05,+1.110510E+00,+1.078300E-05,-1.108884E+00
11,+1.260000E-05,+1.111572E+00,+1.335990E-05,-1.109984E+00
12,+1.586000E-05,+1.110194E+00,+1.662040E-05,-1.108528E+00
13,+1.997000E-05,+1.114574E+00,+2.077830E-05,-1.112812E+00
14,+2.514000E-05,+1.116628E+00,+2.593680E-05,-1.114600E+00
15,+3.166000E-05,+1.118980E+00,+3.243710E-05,-1.116718E+00
16,+3.986000E-05,+1.121534E+00,+4.070880E-05,-1.119192E+00
17,+5.018000E-05,+1.124632E+00,+5.092550E-05,-1.122042E+00
18,+6.318000E-05,+1.128250E+00,+6.386780E-05,-1.125372E+00
19,+7.954000E-05,+1.132418E+00,+8.026820E-05,-1.129338E+00
20,+1.001000E-04,+1.138222E+00,+1.006814E-04,-1.134218E+00
21,+1.261000E-04,+1.133406E+00,+1.260830E-04,-1.128694E+00
22,+1.587000E-04,+1.153140E+00,+1.587510E-04,-1.147866E+00
23,+1.999000E-04,+1.163938E+00,+1.998910E-04,-1.157568E+00
24,+2.516000E-04,+1.177670E+00,+2.516520E-04,-1.169892E+00
25,+3.168000E-04,+1.195062E+00,+3.168030E-04,-1.185488E+00
26,+3.989000E-04,+1.216864E+00,+3.988730E-04,-1.205102E+00
27,+5.022000E-04,+1.244192E+00,+5.020600E-04,-1.229596E+00
28,+6.322000E-04,+1.278520E+00,+6.324240E-04,-1.260382E+00
29,+7.960000E-04,+1.321816E+00,+7.962890E-04,-1.299156E+00
30,+1.002000E-03,+1.377414E+00,+1.002450E-03,-1.348728E+00
31,+1.262000E-03,+1.450870E+00,+1.262050E-03,-1.414400E+00
32,+1.589000E-03,+1.562398E+00,+1.589110E-03,-1.513670E+00
33,+2.000000E-03,+2.100568E+00,+2.000770E-03,-1.975908E+00
