,I2,V2,If,Vf
0,+1.000000E-06,+4.335180E-01,+1.650360E-06,-4.403900E-01
1,+1.259000E-06,+9.655880E-01,+1.930460E-06,-9.633280E-01
2,+1.585000E-06,+9.677400E-01,+2.317600E-06,-9.653460E-01
3,+1.996000E-06,+9.531960E-01,+2.734400E-06,-9.507260E-01
4,+2.513000E-06,+9.715880E-01,+3.247180E-06,-9.693240E-01
5,+3.163000E-06,+9.737100E-01,+3.827220E-06,-9.713200E-01
6,+3.983000E-06,+9.763260E-01,+4.701200E-06,-9.741080E-01
7,+5.014000E-06,+9.780100E-01,+5.663100E-06,-9.754760E-01
8,+6.313000E-06,+9.801640E-01,+7.048200E-06,-9.775800E-01
9,+7.948000E-06,+9.823880E-01,+8.624000E-06,-9.721560E-01
10,+1.001000E-05,+9.846560E-01,+9.911000E-06,-9.817740E-01
11,+1.260000E-05,+9.809160E-01,+1.342800E-05,-9.779940E-01
12,+1.586000E-05,+9.842440E-01,+1.677140E-05,-9.812320E-01
13,+1.997000E-05,+9.917700E-01,+2.095540E-05,-9.885680E-01
14,+2.514000E-05,+9.943320E-01,+2.607560E-05,-9.907900E-01
15,+3.166000E-05,+9.968020E-01,+3.260970E-05,-9.930700E-01
16,+3.986000E-05,+9.993540E-01,+4.075600E-05,-9.954060E-01
17,+5.018000E-05,+1.001902E+00,+5.112770E-05,-9.977680E-01
18,+6.318000E-05,+1.004560E+00,+6.404380E-05,-1.000162E+00
19,+7.954000E-05,+1.007284E+00,+8.038650E-05,-1.002802E+00
20,+1.001000E-04,+9.464760E-01,+1.006537E-04,-9.440260E-01
21,+1.261000E-04,+9.607100E-01,+1.261090E-04,-9.571280E-01
22,+1.587000E-04,+1.016212E+00,+1.586620E-04,-1.010008E+00
23,+1.999000E-04,+1.019984E+00,+1.996940E-04,-1.012706E+00
24,+2.516000E-04,+1.024052E+00,+2.515290E-04,-1.015454E+00
25,+3.168000E-04,+1.028630E+00,+3.167450E-04,-1.018184E+00
26,+3.989000E-04,+1.033604E+00,+3.989290E-04,-1.020926E+00
27,+5.022000E-04,+1.039184E+00,+5.027400E-04,-1.023746E+00
28,+6.322000E-04,+1.045530E+00,+6.330600E-04,-1.026562E+00
29,+7.960000E-04,+1.035340E+00,+7.968600E-04,-1.013324E+00
30,+1.002000E-03,+1.047228E+00,+1.002500E-03,-1.019502E+00
31,+1.262000E-03,+1.071492E+00,+1.262200E-03,-1.035586E+00
32,+1.589000E-03,+1.083480E+00,+1.590400E-03,-1.038846E+00
33,+2.000000E-03,+1.091750E+00,+2.001090E-03,-1.037292E+00
