,I2,V2,If,Vf
0,+1.000000E-06,+2.076226E+00,+1.755800E-06,-2.077446E+00
1,+1.259000E-06,+2.056246E+00,+1.600230E-06,-2.054614E+00
2,+1.585000E-06,+2.050728E+00,+1.941580E-06,-2.049530E+00
3,+1.996000E-06,+1.970682E+00,+2.330140E-06,-1.967670E+00
4,+2.513000E-06,+2.038636E+00,+2.848180E-06,-2.037572E+00
5,+3.163000E-06,+2.032764E+00,+3.495200E-06,-2.031406E+00
6,+3.983000E-06,+1.955462E+00,+4.319110E-06,-1.955672E+00
7,+5.014000E-06,+2.029756E+00,+5.378060E-06,-2.028402E+00
8,+6.313000E-06,+2.030992E+00,+6.653890E-06,-2.029578E+00
9,+7.948000E-06,+2.033660E+00,+8.263870E-06,-2.032218E+00
10,+1.001000E-05,+2.037506E+00,+1.035740E-05,-2.035834E+00
11,+1.260000E-05,+2.042294E+00,+1.295060E-05,-2.040622E+00
12,+1.586000E-05,+2.048110E+00,+1.624130E-05,-2.046378E+00
13,+1.997000E-05,+2.054806E+00,+2.031540E-05,-2.052890E+00
14,+2.514000E-05,+2.062238E+00,+2.552400E-05,-2.060178E+00
15,+3.166000E-05,+2.070538E+00,+3.203420E-05,-2.068306E+00
16,+3.986000E-05,+2.080094E+00,+4.019260E-05,-2.077668E+00
17,+5.018000E-05,+2.091044E+00,+5.048460E-05,-2.088370E+00
18,+6.318000E-05,+2.103298E+00,+6.346700E-05,-2.100400E+00
19,+7.954000E-05,+2.116702E+00,+7.981340E-05,-2.113492E+00
20,+1.001000E-04,+2.130234E+00,+1.001921E-04,-2.126562E+00
21,+1.261000E-04,+2.108122E+00,+1.260430E-04,-2.104290E+00
22,+1.587000E-04,+2.160442E+00,+1.586470E-04,-2.155486E+00
23,+1.999000E-04,+2.172308E+00,+1.997480E-04,-2.166380E+00
24,+2.516000E-04,+2.187920E+00,+2.515860E-04,-2.180646E+00
25,+3.168000E-04,+2.205060E+00,+3.167140E-04,-2.196148E+00
26,+3.989000E-04,+2.223560E+00,+3.987700E-04,-2.212480E+00
27,+5.022000E-04,+2.243520E+00,+5.019930E-04,-2.229722E+00
28,+6.322000E-04,+2.265220E+00,+6.322270E-04,-2.248032E+00
29,+7.960000E-04,+2.289020E+00,+7.961280E-04,-2.267544E+00
30,+1.002000E-03,+2.315534E+00,+1.002000E-03,-2.288328E+00
31,+1.262000E-03,+2.344720E+00,+1.261610E-03,-2.310678E+00
32,+1.589000E-03,+2.377320E+00,+1.588670E-03,-2.334510E+00
33,+2.000000E-03,+2.413680E+00,+2.000340E-03,-2.359740E+00
