,I2,V2,If,Vf
0,+1.000000E-06,+2.288280E-01,+2.357600E-06,-2.288080E-01
1,+1.259000E-06,+7.258100E-01,+2.606760E-06,-7.085140E-01
2,+1.585000E-06,+7.299200E-01,+2.979320E-06,-7.274960E-01
3,+1.996000E-06,+7.337580E-01,+3.368050E-06,-7.316320E-01
4,+2.513000E-06,+7.379380E-01,+3.175970E-06,-7.346460E-01
5,+3.163000E-06,+7.407220E-01,+3.875400E-06,-7.385180E-01
6,+3.983000E-06,+7.451920E-01,+4.665200E-06,-7.429720E-01
7,+5.014000E-06,+7.497860E-01,+5.646700E-06,-7.475120E-01
8,+6.313000E-06,+7.542320E-01,+6.996100E-06,-7.519700E-01
9,+7.948000E-06,+7.588060E-01,+8.659000E-06,-7.564800E-01
10,+1.001000E-05,+7.580620E-01,+9.926000E-06,-7.551880E-01
11,+1.260000E-05,+7.634760E-01,+1.333530E-05,-7.604720E-01
12,+1.586000E-05,+7.729600E-01,+1.662240E-05,-7.699660E-01
13,+1.997000E-05,+7.777100E-01,+2.078580E-05,-7.745740E-01
14,+2.514000E-05,+7.824540E-01,+2.523600E-05,-7.791300E-01
15,+3.166000E-05,+7.847940E-01,+3.254320E-05,-7.812420E-01
16,+3.986000E-05,+7.899920E-01,+4.077150E-05,-7.861760E-01
17,+5.018000E-05,+7.967280E-01,+5.121740E-05,-7.927320E-01
18,+6.318000E-05,+8.015580E-01,+6.338500E-05,-7.972360E-01
19,+7.954000E-05,+8.055800E-01,+7.964900E-05,-8.009980E-01
20,+1.001000E-04,+8.104800E-01,+1.006600E-04,-8.058660E-01
21,+1.261000E-04,+7.804880E-01,+1.261910E-04,-7.762680E-01
22,+1.587000E-04,+7.913900E-01,+1.585220E-04,-7.865100E-01
23,+1.999000E-04,+8.278720E-01,+1.997460E-04,-8.205220E-01
24,+2.516000E-04,+8.343260E-01,+2.514930E-04,-8.254420E-01
25,+3.168000E-04,+8.410940E-01,+3.168660E-04,-8.304620E-01
26,+3.989000E-04,+8.484320E-01,+3.990760E-04,-8.355800E-01
27,+5.022000E-04,+8.566880E-01,+5.028400E-04,-8.407460E-01
28,+6.322000E-04,+8.656720E-01,+6.325860E-04,-8.460540E-01
29,+7.960000E-04,+8.757060E-01,+7.967500E-04,-8.515300E-01
30,+1.002000E-03,+8.872300E-01,+1.002280E-03,-8.571120E-01
31,+1.262000E-03,+9.001600E-01,+1.261940E-03,-8.628620E-01
32,+1.589000E-03,+9.151160E-01,+1.589040E-03,-8.687240E-01
33,+2.000000E-03,+9.325880E-01,+2.000800E-03,-8.747140E-01
