,I2,V2,If,Vf
0,+1.000000E-06,+3.010940E-01,+1.850800E-06,-2.996220E-01
1,+1.259000E-06,+5.466120E-01,+1.904080E-06,-5.449640E-01
2,+1.585000E-06,+5.526700E-01,+2.199020E-06,-5.509800E-01
3,+1.996000E-06,+5.584260E-01,+2.626510E-06,-5.570540E-01
4,+2.513000E-06,+4.062440E-01,+3.155040E-06,-4.056040E-01
5,+3.163000E-06,+5.708660E-01,+3.776720E-06,-5.692140E-01
6,+3.983000E-06,+4.509500E-01,+4.612970E-06,-4.499760E-01
7,+5.014000E-06,+5.831740E-01,+5.675560E-06,-5.818200E-01
8,+6.313000E-06,+4.957820E-01,+6.989030E-06,-4.936380E-01
9,+7.948000E-06,+5.957560E-01,+8.563100E-06,-5.943440E-01
10,+1.001000E-05,+6.024400E-01,+1.061930E-05,-6.007360E-01
11,+1.260000E-05,+6.088300E-01,+1.324410E-05,-6.071120E-01
12,+1.586000E-05,+6.153080E-01,+1.656770E-05,-6.135660E-01
13,+1.997000E-05,+6.220720E-01,+2.062630E-05,-6.200760E-01
14,+2.514000E-05,+6.288720E-01,+2.585520E-05,-6.267000E-01
15,+3.166000E-05,+6.356120E-01,+3.238240E-05,-6.332660E-01
16,+3.986000E-05,+6.424420E-01,+4.052920E-05,-6.398880E-01
17,+5.018000E-05,+6.494320E-01,+5.082710E-05,-6.466060E-01
18,+6.318000E-05,+6.565160E-01,+6.383000E-05,-6.534280E-01
19,+7.954000E-05,+6.637300E-01,+8.000900E-05,-6.603400E-01
20,+1.001000E-04,+6.712480E-01,+1.004100E-04,-6.672360E-01
21,+1.261000E-04,+6.792000E-01,+1.264180E-04,-6.744680E-01
22,+1.587000E-04,+6.874780E-01,+1.591230E-04,-6.817860E-01
23,+1.999000E-04,+6.961360E-01,+2.001620E-04,-6.892160E-01
24,+2.516000E-04,+7.052080E-01,+2.519910E-04,-6.968220E-01
25,+3.168000E-04,+7.148280E-01,+3.171540E-04,-7.045240E-01
26,+3.989000E-04,+7.250400E-01,+3.992000E-04,-7.123260E-01
27,+5.022000E-04,+7.359440E-01,+5.024080E-04,-7.202720E-01
28,+6.322000E-04,+7.476940E-01,+6.327340E-04,-7.283200E-01
29,+7.960000E-04,+7.605280E-01,+7.964740E-04,-7.364100E-01
30,+1.002000E-03,+7.747180E-01,+1.002330E-03,-7.445260E-01
31,+1.262000E-03,+7.903140E-01,+1.261940E-03,-7.526820E-01
32,+1.589000E-03,+8.078740E-01,+1.589030E-03,-7.608700E-01
33,+2.000000E-03,+8.279160E-01,+2.000760E-03,-7.690420E-01
