,I2,V2,If,Vf
0,+1.000000E-06,+2.901400E-02,+3.090000E-06,-3.099000E-02
1,+1.259000E-06,+8.411600E-02,+3.480000E-06,-9.367800E-02
2,+1.585000E-06,+1.102140E-01,+3.674470E-06,-1.137000E-01
3,+1.996000E-06,+9.094400E-02,+4.003300E-06,-8.380000E-02
4,+2.513000E-06,+1.344700E-01,+4.522250E-06,-1.368600E-01
5,+3.163000E-06,+1.501520E-01,+5.290600E-06,-1.506680E-01
6,+3.983000E-06,+1.655320E-01,+6.106400E-06,-1.656840E-01
7,+5.014000E-06,+1.809560E-01,+7.022700E-06,-1.804100E-01
8,+6.313000E-06,+1.962540E-01,+8.281200E-06,-1.959840E-01
9,+7.948000E-06,+2.145580E-01,+9.883100E-06,-2.149040E-01
10,+1.001000E-05,+2.390660E-01,+1.189810E-05,-2.429880E-01
11,+1.260000E-05,+2.742860E-01,+1.448250E-05,-2.808360E-01
12,+1.586000E-05,+3.231700E-01,+1.764190E-05,-3.303700E-01
13,+1.997000E-05,+3.651560E-01,+2.190340E-05,-3.682300E-01
14,+2.514000E-05,+3.936420E-01,+2.700010E-05,-3.925380E-01
15,+3.166000E-05,+4.118660E-01,+3.360680E-05,-4.095120E-01
16,+3.986000E-05,+4.293840E-01,+4.166120E-05,-4.260020E-01
17,+5.018000E-05,+4.428220E-01,+5.191970E-05,-4.388000E-01
18,+6.318000E-05,+4.548240E-01,+6.458600E-05,-4.505140E-01
19,+7.954000E-05,+4.668080E-01,+8.090950E-05,-4.623280E-01
20,+1.001000E-04,+4.715080E-01,+1.009780E-04,-4.668820E-01
21,+1.261000E-04,+4.907940E-01,+1.270880E-04,-4.850000E-01
22,+1.587000E-04,+5.031280E-01,+1.595410E-04,-4.961940E-01
23,+1.999000E-04,+5.155900E-01,+2.006010E-04,-5.074480E-01
24,+2.516000E-04,+5.283980E-01,+2.523300E-04,-5.187080E-01
25,+3.168000E-04,+5.417720E-01,+3.174960E-04,-5.299740E-01
26,+3.989000E-04,+5.556360E-01,+3.994840E-04,-5.414200E-01
27,+5.022000E-04,+5.701120E-01,+5.026890E-04,-5.528120E-01
28,+6.322000E-04,+5.862580E-01,+6.326560E-04,-5.648720E-01
29,+7.960000E-04,+6.019580E-01,+7.961670E-04,-5.756600E-01
30,+1.002000E-03,+6.206160E-01,+1.002479E-03,-5.877500E-01
31,+1.262000E-03,+6.392720E-01,+1.262500E-03,-5.984760E-01
32,+1.589000E-03,+6.605120E-01,+1.589520E-03,-6.098780E-01
33,+2.000000E-03,+6.842900E-01,+2.001050E-03,-6.213020E-01
