,I2,V2,If,Vf
0,+1.000000E-06,+3.183160E-01,+1.858200E-06,-3.165260E-01
1,+1.259000E-06,+6.049400E-01,+1.840050E-06,-6.038420E-01
2,+1.585000E-06,+6.103360E-01,+2.195580E-06,-6.093840E-01
3,+1.996000E-06,+6.161120E-01,+2.297000E-06,-6.134000E-01
4,+2.513000E-06,+6.203880E-01,+2.805440E-06,-6.192680E-01
5,+3.163000E-06,+4.534380E-01,+3.454580E-06,-4.534580E-01
6,+3.983000E-06,+6.324980E-01,+4.273140E-06,-6.308560E-01
7,+5.014000E-06,+6.383080E-01,+5.278990E-06,-6.369600E-01
8,+6.313000E-06,+6.442440E-01,+6.588930E-06,-6.428060E-01
9,+7.948000E-06,+6.501480E-01,+8.212000E-06,-6.486900E-01
10,+1.001000E-05,+6.563140E-01,+1.031860E-05,-6.545320E-01
11,+1.260000E-05,+6.622300E-01,+1.290530E-05,-6.604900E-01
12,+1.586000E-05,+6.681800E-01,+1.619530E-05,-6.663860E-01
13,+1.997000E-05,+6.742840E-01,+2.029260E-05,-6.723160E-01
14,+2.514000E-05,+6.804220E-01,+2.549950E-05,-6.766960E-01
15,+3.166000E-05,+6.865660E-01,+3.202190E-05,-6.842140E-01
16,+3.986000E-05,+6.927800E-01,+4.021790E-05,-6.901920E-01
17,+5.018000E-05,+6.990760E-01,+5.045200E-05,-6.962660E-01
18,+6.318000E-05,+7.049580E-01,+6.352780E-05,-7.019360E-01
19,+7.954000E-05,+7.120380E-01,+7.983100E-05,-7.085220E-01
20,+1.001000E-04,+7.184720E-01,+1.003389E-04,-7.146980E-01
21,+1.261000E-04,+7.119840E-01,+1.263660E-04,-7.077780E-01
22,+1.587000E-04,+7.330620E-01,+1.590520E-04,-7.276020E-01
23,+1.999000E-04,+7.408480E-01,+2.000300E-04,-7.342040E-01
24,+2.516000E-04,+7.490600E-01,+2.518300E-04,-7.409400E-01
25,+3.168000E-04,+7.577740E-01,+3.170170E-04,-7.477580E-01
26,+3.989000E-04,+7.670540E-01,+3.991910E-04,-7.546780E-01
27,+5.022000E-04,+7.770500E-01,+5.024900E-04,-7.616920E-01
28,+6.322000E-04,+7.879100E-01,+6.329110E-04,-7.688040E-01
29,+7.960000E-04,+7.997600E-01,+7.963600E-04,-7.759820E-01
30,+1.002000E-03,+8.129500E-01,+1.002120E-03,-7.832140E-01
31,+1.262000E-03,+8.276160E-01,+1.261690E-03,-7.904900E-01
32,+1.589000E-03,+8.442120E-01,+1.588800E-03,-7.977880E-01
33,+2.000000E-03,+8.632380E-01,+2.000460E-03,-8.051040E-01
