,I2,V2,If,Vf
0,+1.000000E-06,+2.998940E-01,+1.723080E-06,-3.005240E-01
1,+1.259000E-06,+8.060820E-01,+2.050800E-06,-8.039140E-01
2,+1.585000E-06,+8.093520E-01,+2.280100E-06,-8.072420E-01
3,+1.996000E-06,+8.128520E-01,+2.753500E-06,-8.106500E-01
4,+2.513000E-06,+8.163100E-01,+3.207300E-06,-8.140380E-01
5,+3.163000E-06,+8.196900E-01,+3.896600E-06,-8.173960E-01
6,+3.983000E-06,+8.232460E-01,+4.694600E-06,-8.209200E-01
7,+5.014000E-06,+8.267700E-01,+5.728400E-06,-8.243800E-01
8,+6.313000E-06,+8.302300E-01,+7.033900E-06,-8.278700E-01
9,+7.948000E-06,+8.260620E-01,+8.627100E-06,-8.235240E-01
10,+1.001000E-05,+8.302620E-01,+1.096723E-05,-8.274360E-01
11,+1.260000E-05,+6.107660E-01,+1.349060E-05,-6.081860E-01
12,+1.586000E-05,+8.449460E-01,+1.674310E-05,-8.419140E-01
13,+1.997000E-05,+8.486080E-01,+2.087820E-05,-8.454200E-01
14,+2.514000E-05,+8.523880E-01,+2.606350E-05,-8.489700E-01
15,+3.166000E-05,+8.529140E-01,+3.257250E-05,-8.494220E-01
16,+3.986000E-05,+8.598000E-01,+4.077850E-05,-8.560660E-01
17,+5.018000E-05,+8.616080E-01,+5.115020E-05,-8.576020E-01
18,+6.318000E-05,+8.658260E-01,+6.425280E-05,-8.616100E-01
19,+7.954000E-05,+8.714580E-01,+7.968400E-05,-8.668560E-01
20,+1.001000E-04,+8.744820E-01,+1.001130E-04,-8.698400E-01
21,+1.261000E-04,+8.791120E-01,+1.264320E-04,-8.737040E-01
22,+1.587000E-04,+8.839540E-01,+1.590100E-04,-8.775580E-01
23,+1.999000E-04,+8.891180E-01,+2.001160E-04,-8.814780E-01
24,+2.516000E-04,+8.943240E-01,+2.519120E-04,-8.854100E-01
25,+3.168000E-04,+9.002440E-01,+3.170740E-04,-8.893700E-01
26,+3.989000E-04,+8.818820E-01,+3.994440E-04,-8.698380E-01
27,+5.022000E-04,+9.136580E-01,+5.033900E-04,-8.976720E-01
28,+6.322000E-04,+9.215680E-01,+6.334300E-04,-9.020320E-01
29,+7.960000E-04,+9.305540E-01,+7.971800E-04,-9.065700E-01
30,+1.002000E-03,+9.411760E-01,+1.002850E-03,-9.112500E-01
31,+1.262000E-03,+9.531560E-01,+1.262550E-03,-9.162400E-01
32,+1.589000E-03,+9.672880E-01,+1.589680E-03,-9.159380E-01
33,+2.000000E-03,+9.839520E-01,+2.001370E-03,-9.267500E-01
