,I2,V2,If,Vf
0,+1.000000E-06,+5.964200E-02,+1.708150E-06,-5.482400E-02
1,+1.259000E-06,+3.104800E-01,+1.952350E-06,-3.087320E-01
2,+1.585000E-06,+3.203340E-01,+2.255280E-06,-3.176960E-01
3,+1.996000E-06,+3.215260E-01,+2.763660E-06,-3.192080E-01
4,+2.513000E-06,+3.366900E-01,+3.190650E-06,-3.338280E-01
5,+3.163000E-06,+3.445440E-01,+3.904620E-06,-3.426120E-01
6,+3.983000E-06,+3.531900E-01,+4.698460E-06,-3.509060E-01
7,+5.014000E-06,+3.616620E-01,+5.754600E-06,-3.592520E-01
8,+6.313000E-06,+3.699340E-01,+7.008400E-06,-3.675420E-01
9,+7.948000E-06,+3.785360E-01,+8.579800E-06,-3.760100E-01
10,+1.001000E-05,+3.844920E-01,+1.087615E-05,-3.818180E-01
11,+1.260000E-05,+3.537840E-01,+1.335890E-05,-3.518320E-01
12,+1.586000E-05,+4.029700E-01,+1.665550E-05,-4.002560E-01
13,+1.997000E-05,+4.140440E-01,+2.081890E-05,-4.112460E-01
14,+2.514000E-05,+4.232960E-01,+2.589190E-05,-4.200800E-01
15,+3.166000E-05,+4.325380E-01,+3.239830E-05,-4.291220E-01
16,+3.986000E-05,+4.418640E-01,+4.059530E-05,-4.383260E-01
17,+5.018000E-05,+4.514360E-01,+5.089580E-05,-4.476360E-01
18,+6.318000E-05,+4.612200E-01,+6.380970E-05,-4.571260E-01
19,+7.954000E-05,+4.712860E-01,+8.014490E-05,-4.668380E-01
20,+1.001000E-04,+4.734780E-01,+1.006117E-04,-4.697600E-01
21,+1.261000E-04,+4.863900E-01,+1.258700E-04,-4.817440E-01
22,+1.587000E-04,+5.037040E-01,+1.586310E-04,-4.972220E-01
23,+1.999000E-04,+5.155060E-01,+1.997340E-04,-5.077920E-01
24,+2.516000E-04,+5.278460E-01,+2.515160E-04,-5.185900E-01
25,+3.168000E-04,+5.407780E-01,+3.167470E-04,-5.294900E-01
26,+3.989000E-04,+5.543040E-01,+3.989220E-04,-5.405700E-01
27,+5.022000E-04,+5.686840E-01,+5.024140E-04,-5.517360E-01
28,+6.322000E-04,+5.839180E-01,+6.328180E-04,-5.629560E-01
29,+7.960000E-04,+6.001500E-01,+7.965700E-04,-5.742680E-01
30,+1.002000E-03,+6.178640E-01,+1.002590E-03,-5.856220E-01
31,+1.262000E-03,+6.370000E-01,+1.262180E-03,-5.969800E-01
32,+1.589000E-03,+6.581600E-01,+1.589250E-03,-6.083160E-01
33,+2.000000E-03,+6.818680E-01,+2.000970E-03,-6.196160E-01
