,I2,V2,If,Vf
0,+1.000000E-06,+1.757080E-01,+1.565000E-06,-1.737400E-01
1,+1.259000E-06,+4.124900E-01,+1.617250E-06,-4.109000E-01
2,+1.585000E-06,+4.259740E-01,+1.958340E-06,-4.245900E-01
3,+1.996000E-06,+4.332000E-01,+2.365590E-06,-4.318680E-01
4,+2.513000E-06,+2.930120E-01,+2.867790E-06,-2.917140E-01
5,+3.163000E-06,+4.480500E-01,+3.524470E-06,-4.466440E-01
6,+3.983000E-06,+4.555080E-01,+4.333650E-06,-4.540300E-01
7,+5.014000E-06,+4.630360E-01,+5.360800E-06,-4.615100E-01
8,+6.313000E-06,+4.705300E-01,+6.674600E-06,-4.690100E-01
9,+7.948000E-06,+4.781560E-01,+8.281200E-06,-4.765200E-01
10,+1.001000E-05,+4.861700E-01,+1.042497E-05,-4.841720E-01
11,+1.260000E-05,+4.401560E-01,+1.301210E-05,-4.382700E-01
12,+1.586000E-05,+5.016420E-01,+1.629990E-05,-4.996440E-01
13,+1.997000E-05,+5.096560E-01,+2.037830E-05,-5.074380E-01
14,+2.514000E-05,+5.178160E-01,+2.552000E-05,-5.153520E-01
15,+3.166000E-05,+5.249620E-01,+3.210470E-05,-5.224500E-01
16,+3.986000E-05,+5.341960E-01,+4.029990E-05,-5.313780E-01
17,+5.018000E-05,+5.425940E-01,+5.061050E-05,-5.395360E-01
18,+6.318000E-05,+5.512240E-01,+6.357880E-05,-5.478420E-01
19,+7.954000E-05,+5.600440E-01,+7.993050E-05,-5.562940E-01
20,+1.001000E-04,+5.583320E-01,+1.004982E-04,-5.545000E-01
21,+1.261000E-04,+5.702920E-01,+1.265950E-04,-5.657060E-01
22,+1.587000E-04,+5.884920E-01,+1.591550E-04,-5.826480E-01
23,+1.999000E-04,+5.988780E-01,+2.001460E-04,-5.918120E-01
24,+2.516000E-04,+6.097680E-01,+2.519630E-04,-6.011780E-01
25,+3.168000E-04,+6.211960E-01,+3.172000E-04,-6.106540E-01
26,+3.989000E-04,+6.332260E-01,+3.992040E-04,-6.202700E-01
27,+5.022000E-04,+6.460120E-01,+5.025330E-04,-6.300020E-01
28,+6.322000E-04,+6.596940E-01,+6.329550E-04,-6.398060E-01
29,+7.960000E-04,+6.743920E-01,+7.963900E-04,-6.496600E-01
30,+1.002000E-03,+6.905160E-01,+1.002110E-03,-6.595460E-01
31,+1.262000E-03,+7.080640E-01,+1.261730E-03,-6.694700E-01
32,+1.589000E-03,+7.276480E-01,+1.588790E-03,-6.794000E-01
33,+2.000000E-03,+7.496880E-01,+2.000480E-03,-6.893260E-01
