,I2,V2,If,Vf
0,+1.000000E-06,+7.607940E-01,+1.166984E-06,-7.658900E-01
1,+1.259000E-06,+7.850240E-01,+1.725400E-06,-7.808380E-01
2,+1.585000E-06,+1.048126E+00,+2.104750E-06,-1.047008E+00
3,+1.996000E-06,+1.049818E+00,+2.467350E-06,-1.048446E+00
4,+2.513000E-06,+1.051542E+00,+2.975380E-06,-1.049886E+00
5,+3.163000E-06,+1.052850E+00,+3.607910E-06,-1.051572E+00
6,+3.983000E-06,+1.054426E+00,+4.417900E-06,-1.053082E+00
7,+5.014000E-06,+1.056102E+00,+5.440180E-06,-8.816080E-01
8,+6.313000E-06,+8.961080E-01,+6.389000E-06,-8.949520E-01
9,+7.948000E-06,+1.055996E+00,+8.383000E-06,-1.054540E+00
10,+1.001000E-05,+1.060524E+00,+1.050580E-05,-1.058852E+00
11,+1.260000E-05,+1.061996E+00,+1.307900E-05,-1.060284E+00
12,+1.586000E-05,+1.063478E+00,+1.633830E-05,-1.061716E+00
13,+1.997000E-05,+1.065072E+00,+2.046800E-05,-1.063142E+00
14,+2.514000E-05,+1.066698E+00,+2.574780E-05,-1.064588E+00
15,+3.166000E-05,+1.068286E+00,+3.222760E-05,-1.065978E+00
16,+3.986000E-05,+1.069946E+00,+4.039320E-05,-1.067414E+00
17,+5.018000E-05,+1.071602E+00,+5.068460E-05,-1.068848E+00
18,+6.318000E-05,+1.073354E+00,+6.370520E-05,-1.070328E+00
19,+7.954000E-05,+1.074708E+00,+8.001670E-05,-1.071460E+00
20,+1.001000E-04,+1.077254E+00,+1.005230E-04,-1.073240E+00
21,+1.261000E-04,+1.051230E+00,+1.262500E-04,-1.047368E+00
22,+1.587000E-04,+1.081828E+00,+1.589350E-04,-1.076638E+00
23,+1.999000E-04,+1.084682E+00,+2.000070E-04,-1.078398E+00
24,+2.516000E-04,+1.087914E+00,+2.516970E-04,-1.080236E+00
25,+3.168000E-04,+1.091576E+00,+3.169850E-04,-1.082180E+00
26,+3.989000E-04,+1.095780E+00,+3.989530E-04,-1.084214E+00
27,+5.022000E-04,+1.100632E+00,+5.022820E-04,-1.086356E+00
28,+6.322000E-04,+1.106284E+00,+6.327200E-04,-1.088572E+00
29,+7.960000E-04,+1.112978E+00,+7.965110E-04,-1.090894E+00
30,+1.002000E-03,+1.120982E+00,+1.002230E-03,-1.093334E+00
31,+1.262000E-03,+1.130346E+00,+1.261870E-03,-1.095884E+00
32,+1.589000E-03,+1.141632E+00,+1.588940E-03,-1.098576E+00
33,+2.000000E-03,+1.155398E+00,+2.000600E-03,-1.101472E+00
