,I2,V2,If,Vf
0,+1.000000E-06,+6.320400E-02,+1.626810E-06,-6.529600E-02
1,+1.259000E-06,+3.113300E-01,+1.915540E-06,-3.096700E-01
2,+1.585000E-06,+3.191040E-01,+2.284060E-06,-3.176360E-01
3,+1.996000E-06,+1.792000E-01,+2.668530E-06,-1.770240E-01
4,+2.513000E-06,+3.361200E-01,+3.212430E-06,-3.340500E-01
5,+3.163000E-06,+3.450860E-01,+3.883830E-06,-3.426280E-01
6,+3.983000E-06,+3.529960E-01,+4.707530E-06,-3.510160E-01
7,+5.014000E-06,+3.612220E-01,+5.764280E-06,-3.592040E-01
8,+6.313000E-06,+3.697060E-01,+7.071630E-06,-3.677780E-01
9,+7.948000E-06,+3.809600E-01,+8.709960E-06,-3.760780E-01
10,+1.001000E-05,+3.874060E-01,+1.079380E-05,-3.850580E-01
11,+1.260000E-05,+3.935700E-01,+1.330770E-05,-3.910940E-01
12,+1.586000E-05,+4.048540E-01,+1.666180E-05,-4.023460E-01
13,+1.997000E-05,+4.140260E-01,+2.069580E-05,-4.112540E-01
14,+2.514000E-05,+4.232120E-01,+2.601960E-05,-4.201880E-01
15,+3.166000E-05,+4.314800E-01,+3.247010E-05,-4.283080E-01
16,+3.986000E-05,+4.418080E-01,+4.067270E-05,-4.383760E-01
17,+5.018000E-05,+4.514260E-01,+5.084470E-05,-4.476140E-01
18,+6.318000E-05,+4.612500E-01,+6.383350E-05,-4.571600E-01
19,+7.954000E-05,+4.712340E-01,+8.011600E-05,-4.668200E-01
20,+1.001000E-04,+4.818140E-01,+1.005126E-04,-4.765700E-01
21,+1.261000E-04,+4.865620E-01,+1.259590E-04,-4.818720E-01
22,+1.587000E-04,+5.036380E-01,+1.585470E-04,-4.972280E-01
23,+1.999000E-04,+5.154820E-01,+2.003500E-04,-5.078060E-01
24,+2.516000E-04,+5.278580E-01,+2.514570E-04,-5.185600E-01
25,+3.168000E-04,+5.407340E-01,+3.167200E-04,-5.294900E-01
26,+3.989000E-04,+5.542620E-01,+3.988470E-04,-5.405480E-01
27,+5.022000E-04,+5.685220E-01,+5.022160E-04,-5.517180E-01
28,+6.322000E-04,+5.836180E-01,+6.327920E-04,-5.630140E-01
29,+7.960000E-04,+6.000620E-01,+7.964300E-04,-5.743080E-01
30,+1.002000E-03,+6.177860E-01,+1.002490E-03,-5.856400E-01
31,+1.262000E-03,+6.369320E-01,+1.262120E-03,-5.969860E-01
32,+1.589000E-03,+6.580900E-01,+1.589160E-03,-6.083460E-01
33,+2.000000E-03,+6.818220E-01,+2.000890E-03,-6.196480E-01
