,I2,V2,If,Vf
0,+1.000000E-06,+2.152600E-01,+1.443210E-06,-2.193780E-01
1,+1.259000E-06,+4.821620E-01,+1.567300E-06,-4.808040E-01
2,+1.585000E-06,+4.890120E-01,+1.840540E-06,-4.873880E-01
3,+1.996000E-06,+4.957780E-01,+2.259400E-06,-4.944000E-01
4,+2.513000E-06,+5.026900E-01,+2.764360E-06,-5.014840E-01
5,+3.163000E-06,+3.594560E-01,+3.417880E-06,-3.586240E-01
6,+3.983000E-06,+5.167840E-01,+4.241500E-06,-5.154160E-01
7,+5.014000E-06,+5.238440E-01,+5.259690E-06,-5.223740E-01
8,+6.313000E-06,+5.309800E-01,+6.551510E-06,-5.294620E-01
9,+7.948000E-06,+5.379660E-01,+8.187070E-06,-5.365420E-01
10,+1.001000E-05,+5.453940E-01,+1.031879E-05,-5.435640E-01
11,+1.260000E-05,+5.525800E-01,+1.290000E-05,-5.506720E-01
12,+1.586000E-05,+5.599020E-01,+1.620270E-05,-5.579040E-01
13,+1.997000E-05,+5.655080E-01,+2.033830E-05,-5.634260E-01
14,+2.514000E-05,+5.747720E-01,+2.556450E-05,-5.723740E-01
15,+3.166000E-05,+5.822100E-01,+3.206850E-05,-5.796480E-01
16,+3.986000E-05,+5.898500E-01,+4.018820E-05,-5.869560E-01
17,+5.018000E-05,+5.975640E-01,+5.049490E-05,-5.944160E-01
18,+6.318000E-05,+6.053460E-01,+6.349680E-05,-6.019980E-01
19,+7.954000E-05,+6.134360E-01,+7.981560E-05,-6.096740E-01
20,+1.001000E-04,+6.217180E-01,+1.002960E-04,-6.039600E-01
21,+1.261000E-04,+6.301340E-01,+1.263340E-04,-6.254180E-01
22,+1.587000E-04,+6.392600E-01,+1.589150E-04,-6.335720E-01
23,+1.999000E-04,+6.487840E-01,+2.000470E-04,-6.419060E-01
24,+2.516000E-04,+6.587580E-01,+2.518200E-04,-6.503560E-01
25,+3.168000E-04,+6.692920E-01,+3.170030E-04,-6.589600E-01
26,+3.989000E-04,+6.803820E-01,+3.991820E-04,-6.676580E-01
27,+5.022000E-04,+6.922540E-01,+5.024190E-04,-6.764520E-01
28,+6.322000E-04,+7.050160E-01,+6.329730E-04,-6.854020E-01
29,+7.960000E-04,+7.187700E-01,+7.966330E-04,-6.943660E-01
30,+1.002000E-03,+7.339800E-01,+1.001950E-03,-7.033680E-01
31,+1.262000E-03,+7.505560E-01,+1.261610E-03,-7.124440E-01
32,+1.589000E-03,+7.691040E-01,+1.588700E-03,-7.215100E-01
33,+2.000000E-03,+7.901840E-01,+2.000410E-03,-7.305320E-01
