,I2,V2,If,Vf
0,+1.000000E-06,+7.631540E-01,+1.273070E-06,-7.560020E-01
1,+1.259000E-06,+1.045668E+00,+1.439510E-06,-1.044672E+00
2,+1.585000E-06,+1.047494E+00,+1.800070E-06,-1.046392E+00
3,+1.996000E-06,+1.049286E+00,+2.224480E-06,-1.048274E+00
4,+2.513000E-06,+1.050742E+00,+2.701710E-06,-1.049580E+00
5,+3.163000E-06,+1.052374E+00,+3.333050E-06,-1.051096E+00
6,+3.983000E-06,+1.053884E+00,+4.169410E-06,-1.052726E+00
7,+5.014000E-06,+1.055444E+00,+5.211440E-06,-1.054370E+00
8,+6.313000E-06,+1.056998E+00,+6.525900E-06,-1.055812E+00
9,+7.948000E-06,+1.058576E+00,+8.163600E-06,-1.057284E+00
10,+1.001000E-05,+1.057812E+00,+1.028868E-05,-1.056316E+00
11,+1.260000E-05,+1.061698E+00,+1.287330E-05,-1.060186E+00
12,+1.586000E-05,+1.063250E+00,+1.614820E-05,-1.061586E+00
13,+1.997000E-05,+1.064844E+00,+2.020130E-05,-1.062994E+00
14,+2.514000E-05,+1.066438E+00,+2.541100E-05,-1.064446E+00
15,+3.166000E-05,+1.067998E+00,+3.192080E-05,-1.065878E+00
16,+3.986000E-05,+1.068788E+00,+4.009060E-05,-1.066556E+00
17,+5.018000E-05,+1.071356E+00,+5.046070E-05,-1.068764E+00
18,+6.318000E-05,+1.073128E+00,+6.349450E-05,-1.070220E+00
19,+7.954000E-05,+1.075048E+00,+7.975630E-05,-1.071708E+00
20,+1.001000E-04,+1.076894E+00,+1.002285E-04,-1.073192E+00
21,+1.261000E-04,+1.050646E+00,+1.261510E-04,-1.046876E+00
22,+1.587000E-04,+1.081514E+00,+1.588210E-04,-1.076526E+00
23,+1.999000E-04,+1.084372E+00,+1.998900E-04,-1.078288E+00
24,+2.516000E-04,+1.087576E+00,+2.517300E-04,-1.080140E+00
25,+3.168000E-04,+1.091236E+00,+3.168090E-04,-1.082084E+00
26,+3.989000E-04,+1.095442E+00,+3.989900E-04,-1.084108E+00
27,+5.022000E-04,+1.100324E+00,+5.021710E-04,-1.086250E+00
28,+6.322000E-04,+1.105982E+00,+6.325610E-04,-1.088454E+00
29,+7.960000E-04,+1.112690E+00,+7.962200E-04,-1.090784E+00
30,+1.002000E-03,+1.120646E+00,+1.002010E-03,-1.093224E+00
31,+1.262000E-03,+1.130024E+00,+1.261640E-03,-1.095774E+00
32,+1.589000E-03,+1.141324E+00,+1.588680E-03,-1.098478E+00
33,+2.000000E-03,+1.155076E+00,+2.000360E-03,-1.101380E+00
