,I2,V2,If,Vf
0,+1.000000E-06,+2.864660E-01,+1.882700E-06,-2.868720E-01
1,+1.259000E-06,+7.788160E-01,+2.161900E-06,-7.767160E-01
2,+1.585000E-06,+7.823360E-01,+2.458700E-06,-7.802140E-01
3,+1.996000E-06,+7.860600E-01,+2.809600E-06,-7.838980E-01
4,+2.513000E-06,+7.895900E-01,+3.384670E-06,-7.876620E-01
5,+3.163000E-06,+7.933180E-01,+4.028180E-06,-7.912280E-01
6,+3.983000E-06,+4.906920E-01,+4.864400E-06,-4.916200E-01
7,+5.014000E-06,+8.011000E-01,+5.869000E-06,-7.987340E-01
8,+6.313000E-06,+8.048760E-01,+7.125800E-06,-8.025600E-01
9,+7.948000E-06,+8.014220E-01,+8.770100E-06,-7.988640E-01
10,+1.001000E-05,+8.127220E-01,+1.091020E-05,-8.099960E-01
11,+1.260000E-05,+8.166000E-01,+1.349450E-05,-8.138140E-01
12,+1.586000E-05,+8.205680E-01,+1.685800E-05,-8.177620E-01
13,+1.997000E-05,+8.204320E-01,+2.096220E-05,-8.173740E-01
14,+2.514000E-05,+8.251700E-01,+2.617290E-05,-8.218860E-01
15,+3.166000E-05,+8.327360E-01,+3.270190E-05,-8.293360E-01
16,+3.986000E-05,+8.367900E-01,+4.089510E-05,-8.331620E-01
17,+5.018000E-05,+8.409420E-01,+5.126080E-05,-8.370100E-01
18,+6.318000E-05,+8.450620E-01,+6.426510E-05,-8.408920E-01
19,+7.954000E-05,+8.480440E-01,+8.050600E-05,-8.436520E-01
20,+1.001000E-04,+8.023520E-01,+1.009200E-04,-7.986600E-01
21,+1.261000E-04,+8.576380E-01,+1.261940E-04,-8.522400E-01
22,+1.587000E-04,+8.627120E-01,+1.587650E-04,-8.564580E-01
23,+1.999000E-04,+8.680140E-01,+1.999620E-04,-8.606280E-01
24,+2.516000E-04,+8.737000E-01,+2.516800E-04,-8.648560E-01
25,+3.168000E-04,+8.798000E-01,+3.169980E-04,-8.691660E-01
26,+3.989000E-04,+8.863180E-01,+3.991980E-04,-8.735500E-01
27,+5.022000E-04,+8.938700E-01,+5.024250E-04,-8.780720E-01
28,+6.322000E-04,+9.021300E-01,+6.330400E-04,-8.827780E-01
29,+7.960000E-04,+9.114580E-01,+7.963590E-04,-8.876080E-01
30,+1.002000E-03,+9.223240E-01,+1.002410E-03,-8.926300E-01
31,+1.262000E-03,+9.346700E-01,+1.262050E-03,-8.978260E-01
32,+1.589000E-03,+9.490680E-01,+1.589400E-03,-9.032040E-01
33,+2.000000E-03,+9.637480E-01,+2.000860E-03,-9.073540E-01
